Date,Hour,optimized_Power Transport Vehicles,optimized_Set Point,optimized_Number of Active Chillers,optimized_Standby Power Down,optimized_Active Printers,optimized_Active Coffee Machines,optimized_Number of Servers,optimized_Number of Network Switches (PoE),optimized_Number of Network Switches (Non-PoE),optimized_Number of HDDs,optimized_Number of SSDs,optimized_Compressor Energy,optimized_Technological Centers Energy,optimized_Chiller Energy,optimized_Data Center Energy,optimized_Production Energy,optimized_UTA Energy,optimized_Office Energy,optimized_Total Cost,optimized_Production Schedule,optimized_Maintenance Status,optimized_Volume Production Waste,optimized_Number of Workers,optimized_Heat Index,optimized_Efficiency Adjusted Power,optimized_Operational Presence,optimized_Fabric in Chamber,optimized_Testing Schedule,optimized_Workload,optimized_Lightbulbs Active,optimized_Active Wall Plugs,optimized_Active Computers,optimized_Price mWh
2023-06-09,19,0.0,,,,,,,,,,,8.147622019014886,13.76717087738858,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,39,20.35,0.1905206710476521,0.4739305955825093,0.0516049157987708,0.0,0.0638204064320846,1,0,0,92.6
2023-06-09,20,0.0,,,,,,,,,,,8.695130218524556,13.667227717582977,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0,19.15,0.1905200956636505,0.989055231550496,3.264502381823987,0.0,0.0639015402966365,1,2,0,104.43
2023-06-09,21,0.0,,,,,,,,,,,9.082636021821305,14.541730407558427,0.0,0.0,0.0,0.0,0.0,0.0,0,3,21,43,17.95,0.1905200488853825,0.8213991446954199,0.0522261183320649,0.9422536274011616,11.513427112162915,1,0,0,104.12
2023-06-09,22,0.0,,,,,,,,,,,8.682630031325537,14.991474646557126,0.0,0.0,0.0,0.0,0.0,0.0,21,20,8,0,16.83,0.1905200437015051,0.5452444933079021,2.9443045699107016,5.341234813209625,4.674401930489048,1,2,1,102.52
2023-06-09,23,0.0,,,,,,,,,,,6.005089932401563,15.341275720356547,0.0,0.0,0.0,0.0,0.0,0.0,14,5,9,33,15.86,0.1905201989490309,0.0,1.8713517662575343,1.527404215103557,4.756226696564494,1,2,1,100.26
2023-06-10,0,0.0,,,,,,,,,,,6.085091099426219,19.064014903577274,0.0,0.0,0.0,0.0,0.0,0.0,0,7,24,2,16.86,0.160380709822785,0.5701555571249917,0.0,1.785041404998026,12.260734755914497,1,1,1,91.99
2023-06-10,1,0.0,,,,,,,,,,,3.0175451747746735,18.889111559433506,0.0,0.0,0.0,0.0,0.0,0.0,6,23,6,0,16.37,0.1587092823544034,0.1091379063490902,0.8374385359342327,6.170904478055274,3.001296834443826,0,2,1,90.03
2023-06-10,2,0.0,,,,,,,,,,,2.902543453081051,16.41553558715593,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,16.2,0.1568870442370871,0.1334596697536711,0.0346626834469032,1.5380972907985884,0.0,0,1,1,89.06
2023-06-10,3,0.0,,,,,,,,,,,3.090046259779795,16.665390827893,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,15,16.37,0.1557584893745823,0.1402047509445583,1.4719718802814483,0.0309329080773752,0.0,0,1,0,89.06
2023-06-10,4,0.0,,,,,,,,,,,2.9900447628167783,17.964641828411427,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,2,16.86,0.1567008190568589,0.2128278498053692,0.0672481949876111,0.0,3.102928562437252,1,1,0,89.36
2023-06-10,5,0.0,,,,,,,,,,,3.355050227216437,18.01461343990363,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,0,17.64,0.1577306848262621,2.5773258661123313,0.0293500983539176,8.26234358550406,0.0,3,0,1,91.31
2023-06-10,6,0.0,,,,,,,,,,,3.05754577362048,17.639830631000873,0.0,0.0,0.0,0.0,0.0,0.0,22,7,0,0,18.65,0.1576537484171828,0.0793291782641358,2.955625097717182,2.0665026728612848,0.0,0,2,1,91.99
2023-06-10,7,0.0,,,,,,,,,,,2.982544650612245,16.465506834307487,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19.83,0.1577543132938549,0.9445133944671538,0.0587095036147913,0.0228688142575763,0.0,2,1,0,90.03
2023-06-10,8,0.0,,,,,,,,,,,3.3525501898439303,16.09072274218401,0.0,0.0,0.0,0.0,0.0,0.0,14,0,1,0,21.1,0.1576307547283795,0.0919093730819247,1.864701095233027,0.0,0.3462667585392587,0,2,0,90.0
2023-06-10,9,0.0,,,,,,,,,,,3.300049403819394,16.390549933019347,0.0,0.0,0.0,0.0,0.0,0.0,0,19,6,27,22.37,0.1574729659051537,0.0849658253978289,0.0483497425339376,5.113971233487188,2.968508249955484,0,0,1,81.0
2023-06-10,10,0.0,,,,,,,,,,,2.9475441266557008,15.241212691792985,0.0,0.0,0.0,0.0,0.0,0.0,26,0,2,158,23.55,0.157467163046755,1.313904787761731,3.614372056473444,0.0,0.9825267227610036,2,3,0,68.0
2023-06-10,11,0.0,,,,,,,,,,,3.127546821412063,15.066313575527657,0.0,0.0,0.0,0.0,0.0,0.0,0,27,6,0,24.56,0.1574937355171195,0.2146874794622661,0.0422465170520762,7.487790664159664,3.2939447133500463,1,0,1,66.4
2023-06-10,12,0.0,,,,,,,,,,,2.9550442389526363,15.29118394229192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13,0,25.34,0.1575027339091036,0.0960972300465796,0.0480483564094702,0.0,6.797361467063853,0,0,0,63.12
2023-06-10,13,0.0,,,,,,,,,,,2.860042816682202,15.116284686425244,0.0,0.0,0.0,0.0,0.0,0.0,24,21,0,0,25.83,0.1575246788363512,0.0927298713675297,3.3402018351341516,5.860797189858359,0.0,0,2,1,66.4
2023-06-10,14,0.0,,,,,,,,,,,2.9450440892163767,15.416111830486797,0.0,0.0,0.0,0.0,0.0,0.0,0,7,19,111,26.0,0.1575266671662626,0.876077702236403,0.044364048496754,2.0807506923709695,9.750719492456232,2,1,1,66.4
2023-06-10,15,0.0,,,,,,,,,,,3.180047607367163,13.56717785471858,0.0,0.0,0.0,0.0,0.0,0.0,25,2,1,0,25.83,0.1575197053899136,0.0912348031781882,3.4919560442268462,0.6414020596007115,0.7602273069649366,0,2,0,57.12
2023-06-10,16,0.0,,,,,,,,,,,3.3100495535954706,13.417264296270927,0.0,0.0,0.0,0.0,0.0,0.0,15,0,6,97,25.34,0.1575172255463525,0.3876913142640175,2.0208782377228944,0.0,3.3175728472769377,1,2,0,57.12
2023-06-10,17,0.0,,,,,,,,,,,3.355050227278692,13.5921634554284,0.0,0.0,0.0,0.0,0.0,0.0,0,28,0,16,24.56,0.1575156305620931,0.1952897730298826,0.0459275431484165,7.669848318676532,0.0,1,1,1,60.0
2023-06-10,18,0.0,,,,,,,,,,,2.7175406833477984,12.917552396854555,0.0,0.0,0.0,0.0,0.0,0.0,0,11,11,56,23.55,0.1575150781569842,0.0912137922389781,0.0460046722495712,2.9881367983629636,5.607255926607179,0,0,1,74.97
2023-06-10,19,0.0,,,,,,,,,,,2.850042666983005,12.992509175100931,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,162,22.37,0.1575163351716395,2.4810047216714106,0.1031451321566845,0.0,3.614491555544043,3,1,0,86.16
2023-06-10,20,0.0,,,,,,,,,,,3.2375484681999156,14.79147198892074,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10,0,21.1,0.1575169067093243,0.8337318976369039,0.3542976560878426,0.0,5.101253948538445,1,1,0,95.0
2023-06-10,21,0.0,,,,,,,,,,,3.3750505266943382,15.665967801710565,0.0,0.0,0.0,0.0,0.0,0.0,19,3,0,78,19.83,0.157516953960159,0.0920956319741002,2.581572985736647,0.8709214466558164,0.2053765034829542,0,2,0,110.0
2023-06-10,22,0.0,,,,,,,,,,,3.277549067036383,16.5154780169687,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,18.65,0.1575169600401124,0.3450772554533881,3.462718932719242,0.1656829597209153,0.0,1,3,0,111.81
2023-06-10,23,0.0,,,,,,,,,,,3.270048954752752,16.740348366739717,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,17.64,0.1575168061054729,0.0914221060749593,0.0456295232707273,0.0,1.6095313476528186,0,0,0,103.64
2023-06-11,0,0.0,,,,,,,,,,,3.145047067343973,16.81517485859034,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,16.92,0.5084195300170623,0.853156591804243,1.502570734932989,0.1725971825630434,0.0025292487222066,1,1,1,90.59
2023-06-11,1,0.0,,,,,,,,,,,3.1225467299319236,17.3148789903272,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,252,16.38,0.5067525359933904,0.4068004010123172,3.75577910336418,2.252049064385224,3.194759464897741,0,2,0,89.06
2023-06-11,2,0.0,,,,,,,,,,,3.0000448966138324,17.189950032806333,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1,225,16.2,0.5049326341546203,1.3199153037106224,5.228888250441104,5.431759983102671,6.350245794841792,0,2,0,89.65
2023-06-11,3,0.0,,,,,,,,,,,3.127546804368115,16.04062128125979,0.0,0.0,0.0,0.0,0.0,0.0,8,10,17,0,16.38,0.5038038424926861,1.9848492692050033,4.108937783509253,8.349977220227702,14.341060968816857,1,1,1,89.36
2023-06-11,4,0.0,,,,,,,,,,,3.4150511070617378,16.540329243166138,0.0,0.0,0.0,0.0,0.0,0.0,0,23,2,1,16.92,0.5047431568291246,3.9859750371253,1.9962522517275725,17.18059370631315,11.51257517530594,2,0,1,85.75
2023-06-11,5,0.0,,,,,,,,,,,33.275497976256304,17.96449699967965,0.0,0.0,0.0,0.0,0.0,0.0,0,14,2,86,17.78,0.5057698118972379,2.2503400162902696,6.550753037347802,16.15823400847062,13.982218712323691,0,1,1,89.06
2023-06-11,6,0.0,,,,,,,,,,,23.44785090481564,20.01330044955543,0.0,0.0,0.0,0.0,0.0,0.0,0,2,5,26,18.9,0.5056933378711959,3.114277469916872,4.651115481651724,11.088636753932784,12.954489327391494,1,0,0,89.65
2023-06-11,7,0.0,,,,,,,,,,,54.17581075544039,17.939511872623054,0.0,0.0,0.0,0.0,0.0,0.0,23,29,2,45,20.2,0.5057940982001848,3.2271373069133658,7.111508932315903,14.925076528413683,8.579254167257194,1,2,1,88.5
2023-06-11,8,0.0,,,,,,,,,,,53.6008021504547,18.339277950825856,0.0,0.0,0.0,0.0,0.0,0.0,37,22,11,0,21.6,0.505671245657093,3.03753888697162,9.501794454401391,14.115529666996515,14.013124576091244,1,3,1,75.0
2023-06-11,9,0.0,,,,,,,,,,,57.725863882174735,20.71289029631947,0.0,0.0,0.0,0.0,0.0,0.0,29,3,12,0,23.0,0.5055140933602646,5.614719861846225,8.238049102717579,9.089184403206213,14.371496963721214,4,3,1,57.01
2023-06-11,10,0.0,,,,,,,,,,,48.225721711162144,26.484516121408554,0.0,0.0,0.0,0.0,0.0,0.0,38,25,3,0,24.3,0.5055082675454832,4.2130951618739605,9.98637048170042,15.84677250307817,10.416141054858253,4,6,2,50.61
2023-06-11,11,0.0,,,,,,,,,,,38.22557205616264,27.184107198214296,0.0,0.0,0.0,0.0,0.0,0.0,30,51,3,0,25.42,0.5055346014874585,2.4840374030244883,8.244974339698699,21.325923861742208,9.58218219614954,2,4,3,70.0
2023-06-11,12,0.0,,,,,,,,,,,50.27575239069524,27.35900497412895,0.0,0.0,0.0,0.0,0.0,0.0,6,25,9,0,26.28,0.5055435068118613,4.699347863296918,4.949323872020034,14.340407510568616,12.12055532770042,3,2,1,70.0
2023-06-11,13,0.0,,,,,,,,,,,53.40079915720816,26.609443025450037,0.0,0.0,0.0,0.0,0.0,0.0,0,1,12,0,27.48,0.5055653427288154,5.959351556329307,2.433538391334624,8.003795547781996,14.262573907174623,5,2,1,70.0
2023-06-11,14,0.0,,,,,,,,,,,54.52581599357777,26.40955990258897,0.0,0.0,0.0,0.0,0.0,0.0,26,23,8,0,27.67,0.5055673380871039,4.769541531790669,7.774303325052372,14.143143930205774,12.06584587445703,3,3,1,69.4
2023-06-11,15,0.0,,,,,,,,,,,50.0007482746531,27.558888000898545,0.0,0.0,0.0,0.0,0.0,0.0,32,15,9,0,27.48,0.5055604358573068,2.162190545108273,7.017135745942063,9.272663429255113,9.76996329373469,1,3,1,45.0
2023-06-11,16,0.0,,,,,,,,,,,53.475800279986665,25.659998183555047,0.0,0.0,0.0,0.0,0.0,0.0,13,40,15,148,26.28,0.5055579809361025,3.213737046606706,5.456208796730394,17.261494938920606,14.877181211097763,1,1,2,45.0
2023-06-11,17,0.0,,,,,,,,,,,53.00079317127832,27.109150947280604,0.0,0.0,0.0,0.0,0.0,0.0,0,33,16,0,25.42,0.5055563929729231,5.060857333496536,4.10430861530574,16.197036339268276,16.047327934325466,4,2,2,54.0
2023-06-11,18,0.0,,,,,,,,,,,59.7508941883883,27.908683499295677,0.0,0.0,0.0,0.0,0.0,0.0,21,28,16,193,24.3,0.505555839800158,3.0812455462097645,6.140634792539856,13.625619539915624,14.55470094747568,2,3,2,69.7
2023-06-11,19,0.0,,,,,,,,,,,49.500740791958656,28.358420553216668,0.0,0.0,0.0,0.0,0.0,0.0,25,21,9,5,23.0,0.5055570847717432,4.251706906188747,7.240954204385641,13.010015037566674,11.968150646927684,2,2,1,93.46
2023-06-11,20,0.0,,,,,,,,,,,52.7507894298847,26.109735232007672,0.0,0.0,0.0,0.0,0.0,0.0,45,30,21,106,21.6,0.5055576508394948,4.516080539986243,8.862246529774644,13.21519964181909,16.11152070242862,2,3,1,105.14
2023-06-11,21,0.0,,,,,,,,,,,52.55078643677698,28.733201456459316,0.0,0.0,0.0,0.0,0.0,0.0,34,29,13,100,20.2,0.5055576984722716,2.7503030978059115,7.814632949767061,13.910408077426585,12.98205357234997,1,2,1,111.99
2023-06-11,22,0.0,,,,,,,,,,,56.75084929189358,29.70763176586256,0.0,0.0,0.0,0.0,0.0,0.0,58,20,7,0,18.9,0.5055577055770629,3.635837787057002,10.728319085868891,10.918181996122382,9.190716159301754,1,4,1,111.81
2023-06-11,23,0.0,,,,,,,,,,,18.42527573925062,20.53799269081081,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,17.78,0.5055575533839796,0.1412299539871122,4.79407308721556,7.574418882580831,16.700972384134523,0,1,0,103.53
2023-06-12,0,0.0,,,,,,,,,,,16.42524572449933,18.788865484867426,0.0,0.0,0.0,0.0,0.0,0.0,27,29,8,0,16.94,0.856458336368986,0.7890194089854159,6.045810242627471,12.396791250621844,8.421413646897426,0,2,1,94.33
2023-06-12,1,0.0,,,,,,,,,,,18.200272275227977,19.563401963733988,0.0,0.0,0.0,0.0,0.0,0.0,13,8,5,40,16.39,0.8547957756730422,1.193818502971688,3.008775874524108,5.3975150222894435,5.098206596410377,1,1,1,85.08
2023-06-12,2,0.0,,,,,,,,,,,16.025239736638653,19.48844409080681,0.0,0.0,0.0,0.0,0.0,0.0,21,16,0,8,16.2,0.8529782130325665,0.1876973323327335,4.248200753303374,7.528216177469385,0.0,0,2,1,85.02
2023-06-12,3,0.0,,,,,,,,,,,16.250243100849083,18.688917344003137,0.0,0.0,0.0,0.0,0.0,0.0,4,16,0,0,16.39,0.8518491905702982,3.02621493042009,1.8508222573655095,7.740161261486211,2.634011824060136,3,1,1,81.63
2023-06-12,4,0.0,,,,,,,,,,,16.37524497149675,19.613369300984676,0.0,0.0,0.0,0.0,0.0,0.0,27,18,21,24,16.94,0.8527854977538339,1.4293528422401662,7.322799748491706,13.436481779941188,19.26002744114836,0,2,1,83.95
2023-06-12,5,0.0,,,,,,,,,,,16.35024459770093,19.113666100576467,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,43,17.81,0.8538089478247092,2.7322635752517637,6.938880283595144,10.03586734212725,6.902441701095021,1,2,0,95.0
2023-06-12,6,0.0,,,,,,,,,,,19.100285739441848,17.039896920201144,0.0,0.0,0.0,0.0,0.0,0.0,3,0,4,145,18.95,0.8537329327407895,3.42469986613306,5.440441922539014,7.907126691579101,12.068152151085703,1,1,0,104.81
2023-06-12,7,0.0,,,,,,,,,,,53.300797374241995,20.58779229587544,0.0,0.0,0.0,0.0,0.0,0.0,29,24,15,48,20.28,0.8538338858438098,4.886979822382513,6.692781723064806,13.424593266420938,13.676230609454452,2,1,1,107.75
2023-06-12,8,0.0,,,,,,,,,,,53.05079363438211,18.039303238230755,0.0,0.0,0.0,0.0,0.0,0.0,25,38,16,43,21.7,0.8537117362695925,2.1081766581136816,6.346082133147286,17.560175234014263,15.075997893520672,0,1,1,104.74
2023-06-12,9,0.0,,,,,,,,,,,52.02577829941144,21.412303232706044,0.0,0.0,0.0,0.0,0.0,0.0,34,19,3,69,23.12,0.853555218818652,4.70197298187748,7.828431693538171,12.972960911834107,8.193073471293895,3,3,1,103.26
2023-06-12,10,0.0,,,,,,,,,,,49.62574239621208,25.235036659944885,0.0,0.0,0.0,0.0,0.0,0.0,10,24,15,0,24.45,0.8535493708412917,3.567308606506054,4.7671763566196566,14.81349854955211,14.853763523833734,3,3,2,95.0
2023-06-12,11,0.0,,,,,,,,,,,42.22563169126904,26.384355246072612,0.0,0.0,0.0,0.0,0.0,0.0,23,62,0,0,25.59,0.8535754678209883,2.5977358990510404,6.954511531860537,25.78049532665411,7.604430263257672,2,3,3,90.48
2023-06-12,12,0.0,,,,,,,,,,,59.77589424179309,28.682992285694517,0.0,0.0,0.0,0.0,0.0,0.0,28,0,12,10,26.46,0.8535842806583538,4.021676595300594,7.718690695615674,8.154868465949598,14.418844111134987,2,3,0,87.17
2023-06-12,13,0.0,,,,,,,,,,,52.200780918135465,28.83290320731704,0.0,0.0,0.0,0.0,0.0,0.0,18,8,4,103,28.09,0.8536060079159841,3.753161522708472,6.989655010399972,12.947403552039184,11.542438966340663,2,2,1,83.34
2023-06-12,14,0.0,,,,,,,,,,,60.025897981266965,26.659192151525357,0.0,0.0,0.0,0.0,0.0,0.0,40,55,4,118,28.42,0.8536080100556042,2.9044961217267797,9.404486123969658,24.26700619807422,10.454554570190831,1,4,3,81.1
2023-06-12,15,0.0,,,,,,,,,,,45.200676197415355,27.40874773764768,0.0,0.0,0.0,0.0,0.0,0.0,36,27,18,0,28.17,0.8536011669323141,3.5521038094722774,8.313356054685581,15.783953210597048,16.949828303209827,2,3,1,78.7
2023-06-12,16,0.0,,,,,,,,,,,52.90079139058021,26.884058875707883,0.0,0.0,0.0,0.0,0.0,0.0,24,15,10,82,26.46,0.8535987367631995,3.1008838272762747,6.80357440789398,12.819183506084745,12.835062292902933,1,2,1,79.18
2023-06-12,17,0.0,,,,,,,,,,,62.25093126762946,28.03337737130415,0.0,0.0,0.0,0.0,0.0,0.0,32,52,18,0,25.59,0.8535971558301938,3.6568612332968256,7.346486433255603,21.329677082389768,15.786733953455304,3,3,3,87.06
2023-06-12,18,0.0,,,,,,,,,,,59.07588376925338,28.03337736047024,0.0,0.0,0.0,0.0,0.0,0.0,33,34,18,74,24.45,0.8535966019464035,4.209354226445762,7.532554059371254,16.52332905351957,16.003763674270843,3,3,2,92.91
2023-06-12,19,0.0,,,,,,,,,,,42.27563243910937,28.408155119977227,0.0,0.0,0.0,0.0,0.0,0.0,31,23,22,65,23.12,0.853597834977881,5.107100273307795,7.748854845902478,14.785355952901602,18.927728130745713,4,3,2,95.0
2023-06-12,20,0.0,,,,,,,,,,,60.350902843374094,26.93402922620608,0.0,0.0,0.0,0.0,0.0,0.0,0,31,3,0,21.7,0.8535983956139415,2.304471125954695,3.398242190109648,16.900109558581935,9.229558454512691,0,0,1,108.3
2023-06-12,21,0.0,,,,,,,,,,,62.35093276360828,27.95842180842731,0.0,0.0,0.0,0.0,0.0,0.0,26,24,22,116,20.28,0.8535984436134959,5.581938635941891,6.290808756362007,13.150682732450568,17.35230954200303,3,2,1,116.93
2023-06-12,22,0.0,,,,,,,,,,,52.77578952047372,30.981629170168375,0.0,0.0,0.0,0.0,0.0,0.0,6,14,14,163,18.95,0.8535984517234729,1.599716679379791,4.02394752298119,11.537582808162488,13.8746687190919,0,1,1,107.03
2023-06-12,23,0.0,,,,,,,,,,,17.67526442015687,26.034562574493027,0.0,0.0,0.0,0.0,0.0,0.0,32,14,4,16,17.81,0.8535983012546293,3.099206454768937,8.790719660867909,14.369261335292125,11.371016716875909,1,3,1,98.12
2023-06-13,0,0.0,,,,,,,,,,,11.481881150084362,17.67438451057063,0.0,0.0,0.0,0.0,0.0,0.0,37,0,0,8,15.44,0.5789615912174216,2.9793580282445697,5.108166288012689,4.560227351253333,3.1318928235443844,2,3,0,102.3
2023-06-13,1,0.0,,,,,,,,,,,14.36003045800337,18.173680709897727,0.0,0.0,0.0,0.0,0.0,0.0,3,8,8,70,15.04,0.578147809402505,1.4315781555121774,2.0566385598425807,5.182787428344174,8.327597126019604,1,1,1,99.95
2023-06-13,2,0.0,,,,,,,,,,,10.735882923539751,18.693214186597015,0.0,0.0,0.0,0.0,0.0,0.0,9,14,0,0,14.9,0.57526802169212,0.741130640496777,3.864515095290692,7.226378373889427,2.3851342142284455,1,2,1,99.95
2023-06-13,3,0.0,,,,,,,,,,,12.015119480853446,18.099466295981625,0.0,0.0,0.0,0.0,0.0,0.0,6,19,7,0,15.04,0.58677616374878,1.1402456775693035,3.237199374589795,9.426806613906914,8.251679533108343,2,2,2,99.95
2023-06-13,4,0.0,,,,,,,,,,,10.403385815222746,17.3169750606113,0.0,0.0,0.0,0.0,0.0,0.0,0,25,18,0,15.44,0.5913973089672891,1.984271389401401,2.437990579162251,16.077597250432394,19.46329496361158,1,0,2,95.0
2023-06-13,5,0.0,,,,,,,,,,,12.098182589878151,17.480878378277477,0.0,0.0,0.0,0.0,0.0,0.0,5,5,12,7,16.09,0.5823929225222266,2.498052769308665,5.4230463258164585,10.306038240778015,16.34781462866595,1,2,1,92.25
2023-06-13,6,0.0,,,,,,,,,,,12.832526851651636,17.467391997482686,0.0,0.0,0.0,0.0,0.0,0.0,4,17,13,16,16.92,0.5846936215614141,4.019333064805952,5.73279143670428,16.206903924679164,19.83871816806496,2,2,2,101.94
2023-06-13,7,0.0,,,,,,,,,,,32.98917591722008,17.34691329110253,0.0,0.0,0.0,0.0,0.0,0.0,0,25,5,0,17.9,0.5835672294469213,3.483031135746133,2.8437543645109016,15.52427439236713,11.583866728600237,1,0,1,106.16
2023-06-13,8,0.0,,,,,,,,,,,37.88027629357123,16.935108146210453,0.0,0.0,0.0,0.0,0.0,0.0,4,21,13,7,18.95,0.582892610176204,2.6349460384390047,4.829302895226058,15.530313061884776,17.530877912897033,0,0,1,104.34
2023-06-13,9,0.0,,,,,,,,,,,37.77353805240424,24.831173381881246,0.0,0.0,0.0,0.0,0.0,0.0,9,14,3,0,20.0,0.5838089238237173,4.1553991006685225,5.771811434938222,12.40936374922434,10.138341958465366,2,2,1,102.81
2023-06-13,10,0.0,,,,,,,,,,,30.676410980065167,25.615548643842025,0.0,0.0,0.0,0.0,0.0,0.0,10,9,9,1,20.98,0.5840837055897841,3.62940620180043,5.947817590159357,10.293912055537811,13.819603189914476,3,3,1,85.08
2023-06-13,11,0.0,,,,,,,,,,,29.195257302477287,27.78438526620168,0.0,0.0,0.0,0.0,0.0,0.0,0,24,19,0,21.81,0.5838596412100928,4.109064217016937,3.696269180713066,16.21057556570149,21.718391493081473,3,1,2,80.1
2023-06-13,12,0.0,,,,,,,,,,,46.41770965195136,26.64355215310242,0.0,0.0,0.0,0.0,0.0,0.0,17,0,6,0,22.46,0.5840077250257995,3.9165325903626993,8.09440790096019,7.840745869874137,12.484637982420429,2,3,0,79.02
2023-06-13,13,0.0,,,,,,,,,,,45.17089566593708,27.61126728237612,0.0,0.0,0.0,0.0,0.0,0.0,10,20,18,0,22.86,0.5839083542003489,2.5456658215090893,5.8752547134750674,13.148035572771391,19.115785084446063,1,2,1,73.22
2023-06-13,14,0.0,,,,,,,,,,,38.396428672352435,27.564770504035454,0.0,0.0,0.0,0.0,0.0,0.0,10,0,16,13,23.0,0.5838376095724752,2.7666464031494975,6.1205839684008385,4.162200369756514,18.559337530130588,1,2,0,71.33
2023-06-13,15,0.0,,,,,,,,,,,34.55339534135561,26.813572822272505,0.0,0.0,0.0,0.0,0.0,0.0,14,7,18,0,22.86,0.5838705663034626,3.94944331543458,6.6840168211978686,8.7926395184058,18.7406709265524,3,3,1,68.15
2023-06-13,16,0.0,,,,,,,,,,,36.288848273690384,26.281479377361396,0.0,0.0,0.0,0.0,0.0,0.0,9,17,6,84,22.46,0.5838753446307775,3.809208669391823,4.642953991904707,10.53732041767632,9.321314230425198,2,1,1,68.99
2023-06-13,17,0.0,,,,,,,,,,,37.46678822037198,25.33599097278766,0.0,0.0,0.0,0.0,0.0,0.0,18,44,18,10,21.81,0.5838742928779278,3.3733365654796845,7.02365420747954,18.843904118281927,17.13747309086699,2,3,2,68.75
2023-06-13,18,0.0,,,,,,,,,,,35.498900378314595,27.08032585813205,0.0,0.0,0.0,0.0,0.0,0.0,9,33,11,26,20.98,0.5838877734390676,3.4197246728551445,5.459726376655992,16.910266841748953,14.053162691171469,3,2,2,69.9
2023-06-13,19,0.0,,,,,,,,,,,31.599323311572434,25.940228733136216,0.0,0.0,0.0,0.0,0.0,0.0,5,14,17,7,20.0,0.5838842980735429,4.497523970270866,4.5797125564428445,12.071202521358243,19.027110460016385,3,2,1,73.79
2023-06-13,20,0.0,,,,,,,,,,,37.294451236484605,27.493824089143985,0.0,0.0,0.0,0.0,0.0,0.0,18,38,4,26,18.95,0.5838807264493308,2.7104909114726183,6.977490729307791,16.826131789308175,7.814576218029073,1,2,1,101.94
2023-06-13,21,0.0,,,,,,,,,,,37.07559355181928,27.639596563208933,0.0,0.0,0.0,0.0,0.0,0.0,23,38,15,112,17.9,0.5838812692384932,3.7498332529584406,8.511666158126902,17.387099677246262,15.859524366791929,2,3,1,105.0
2023-06-13,22,0.0,,,,,,,,,,,37.432937731305685,29.629467050809463,0.0,0.0,0.0,0.0,0.0,0.0,19,27,16,0,16.92,0.5838803007355504,3.082130983739747,7.251019402230206,13.422649332887666,15.392524088358655,1,2,1,105.0
2023-06-13,23,0.0,,,,,,,,,,,12.050801394593538,23.077390162179164,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,16.09,0.5838801897938566,2.8215173615670617,7.13152182556933,7.628537273648536,5.461212535682724,1,2,0,98.38
2023-06-14,0,0.0,,,,,,,,,,,17.779206382332774,21.272005594601364,0.0,0.0,0.0,0.0,0.0,0.0,4,11,0,53,15.63,0.4358620472728592,2.7055448097632215,3.3009632115767085,9.16802096541771,4.85695051208786,1,0,1,96.28
2023-06-14,1,0.0,,,,,,,,,,,18.984209477672476,18.969610425722827,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,15.01,0.4406246705750816,2.1799540724851765,0.0,4.977426337579199,0.0532813118827917,1,0,0,88.68
2023-06-14,2,0.0,,,,,,,,,,,16.59860812297406,18.694319101517053,0.0,0.0,0.0,0.0,0.0,0.0,31,0,1,49,14.8,0.4460056243556087,1.949792872770031,4.68587307945872,0.8655422608225587,3.3660205642931,2,3,0,86.98
2023-06-14,3,0.0,,,,,,,,,,,16.322221812137766,19.06970444266124,0.0,0.0,0.0,0.0,0.0,0.0,41,17,11,76,15.01,0.4491584936581074,2.440164210551377,6.309912038593034,6.3402985479186595,8.655396703465472,2,4,1,86.25
2023-06-14,4,0.0,,,,,,,,,,,16.924947280661787,18.193799859219613,0.0,0.0,0.0,0.0,0.0,0.0,37,15,9,0,15.63,0.4464642496551739,2.550212446348147,8.639508677104288,10.349925783077811,13.559613792789817,1,3,1,85.83
2023-06-14,5,0.0,,,,,,,,,,,18.004749280676446,18.06867192522623,0.0,0.0,0.0,0.0,0.0,0.0,8,20,9,76,16.62,0.4434846547157262,3.9774201809685064,4.58252700349312,13.157969443372938,15.50978125931296,2,1,1,93.43
