Time,production_schedule,compressor_consumption,operational_presence,testing_schedule,active_computers,maintenance_status,lightbulbs_active,workload,volume_production_waste,fabric_in_chamber,active_wall_plugs,number_of_workers,heat_index,price_mWh,Hour,efficiency_adjusted_power,technological_centers_consumption
2023-06-13 04:00:00,0,10.403385815222746,1.984271389401401,16.077597250432394,2,25,1,19.46329496361158,18,2.437990579162251,0,0,15.44,95.0,4,0.5913973089672891,17.3169750606113
2023-06-13 05:00:00,5,12.098182589878151,2.498052769308665,10.306038240778015,1,5,1,16.34781462866595,12,5.4230463258164585,2,7,16.09,92.25,5,0.5823929225222266,17.480878378277477
2023-06-13 06:00:00,4,12.832526851651636,4.019333064805952,16.206903924679164,2,17,2,19.83871816806496,13,5.73279143670428,2,16,16.92,101.94,6,0.5846936215614141,17.467391997482686
2023-06-13 07:00:00,0,32.98917591722008,3.483031135746133,15.52427439236713,1,25,1,11.583866728600237,5,2.8437543645109016,0,0,17.9,106.16,7,0.5835672294469213,17.34691329110253
2023-06-13 08:00:00,4,37.88027629357123,2.6349460384390047,15.530313061884776,1,21,0,17.530877912897033,13,4.829302895226058,0,7,18.95,104.34,8,0.582892610176204,16.935108146210453
2023-06-13 09:00:00,9,37.77353805240424,4.1553991006685225,12.40936374922434,1,14,2,10.138341958465366,3,5.771811434938222,2,0,20.0,102.81,9,0.5838089238237173,24.831173381881246
2023-06-13 10:00:00,10,30.676410980065167,3.62940620180043,10.293912055537811,1,9,3,13.819603189914476,9,5.947817590159357,3,1,20.98,85.08,10,0.5840837055897841,25.615548643842025
2023-06-13 11:00:00,0,29.195257302477287,4.109064217016937,16.21057556570149,2,24,3,21.718391493081473,19,3.696269180713066,1,0,21.81,80.1,11,0.5838596412100928,27.78438526620168
2023-06-13 12:00:00,17,46.41770965195136,3.9165325903626993,7.840745869874137,0,0,2,12.484637982420429,6,8.09440790096019,3,0,22.46,79.02,12,0.5840077250257995,26.64355215310242
2023-06-13 13:00:00,10,45.17089566593708,2.5456658215090893,13.148035572771391,1,20,1,19.115785084446063,18,5.8752547134750674,2,0,22.86,73.22,13,0.5839083542003489,27.61126728237612
2023-06-13 14:00:00,10,38.396428672352435,2.7666464031494975,4.162200369756514,0,0,1,18.559337530130588,16,6.1205839684008385,2,13,23.0,71.33,14,0.5838376095724752,27.564770504035454
2023-06-13 15:00:00,14,34.55339534135561,3.94944331543458,8.7926395184058,1,7,3,18.7406709265524,18,6.6840168211978686,3,0,22.86,68.15,15,0.5838705663034626,26.813572822272505
2023-06-13 16:00:00,9,36.288848273690384,3.809208669391823,10.53732041767632,1,17,2,9.321314230425198,6,4.642953991904707,1,84,22.46,68.99,16,0.5838753446307775,26.281479377361396
2023-06-13 17:00:00,18,37.46678822037198,3.3733365654796845,18.843904118281927,2,44,2,17.13747309086699,18,7.02365420747954,3,10,21.81,68.75,17,0.5838742928779278,25.33599097278766
2023-06-13 18:00:00,9,35.498900378314595,3.4197246728551445,16.910266841748953,2,33,3,14.053162691171469,11,5.459726376655992,2,26,20.98,69.9,18,0.5838877734390676,27.08032585813205
2023-06-13 19:00:00,5,31.599323311572434,4.497523970270866,12.071202521358243,1,14,3,19.027110460016385,17,4.5797125564428445,2,7,20.0,73.79,19,0.5838842980735429,25.940228733136216
2023-06-13 20:00:00,18,37.294451236484605,2.7104909114726183,16.826131789308175,1,38,1,7.814576218029073,4,6.977490729307791,2,26,18.95,101.94,20,0.5838807264493308,27.493824089143985
2023-06-13 21:00:00,23,37.07559355181928,3.7498332529584406,17.387099677246262,1,38,2,15.859524366791929,15,8.511666158126902,3,112,17.9,105.0,21,0.5838812692384932,27.639596563208933
2023-06-13 22:00:00,19,37.432937731305685,3.082130983739747,13.422649332887666,1,27,1,15.392524088358655,16,7.251019402230206,2,0,16.92,105.0,22,0.5838803007355504,29.629467050809463
2023-06-13 23:00:00,11,12.050801394593538,2.8215173615670617,7.628537273648536,0,0,1,5.461212535682724,0,7.13152182556933,2,0,16.09,98.38,23,0.5838801897938566,23.077390162179164
2023-06-14 00:00:00,4,17.779206382332774,2.7055448097632215,9.16802096541771,1,11,1,4.85695051208786,0,3.3009632115767085,0,53,15.63,96.28,0,0.4358620472728592,21.272005594601364
2023-06-14 01:00:00,0,18.984209477672476,2.1799540724851765,4.977426337579199,0,10,1,0.0532813118827917,0,0.0,0,0,15.01,88.68,1,0.4406246705750816,18.969610425722827
2023-06-14 02:00:00,31,16.59860812297406,1.949792872770031,0.8655422608225587,0,0,2,3.3660205642931,1,4.68587307945872,3,49,14.8,86.98,2,0.4460056243556087,18.694319101517053
2023-06-14 03:00:00,41,16.322221812137766,2.440164210551377,6.3402985479186595,1,17,2,8.655396703465472,11,6.309912038593034,4,76,15.01,86.25,3,0.4491584936581074,19.06970444266124
2023-06-14 04:00:00,37,16.924947280661787,2.550212446348147,10.349925783077811,1,15,1,13.559613792789817,9,8.639508677104288,3,0,15.63,85.83,4,0.4464642496551739,18.193799859219613
2023-06-14 05:00:00,8,18.004749280676446,3.9774201809685064,13.157969443372938,1,20,2,15.50978125931296,9,4.58252700349312,1,76,16.62,93.43,5,0.4434846547157262,18.06867192522623
2023-06-14 06:00:00,0,26.040515897750357,2.7426284053818133,14.381877270688182,1,21,1,10.45180697595537,1,4.367646587409675,1,0,17.9,97.72,6,0.4436905419257437,17.943546235051958
2023-06-14 07:00:00,16,70.41195773922041,3.5826038095719985,14.590393913194529,1,41,2,20.43641154371314,26,4.290712302453867,1,53,19.4,99.75,7,0.4434017849822588,18.619241732226406
2023-06-14 08:00:00,1,62.55215226171756,3.130313551227884,11.875732784707663,1,22,1,15.562039535777686,14,3.3153543205620473,0,0,21.0,85.0,8,0.4437715088190415,20.99669794981551
2023-06-14 09:00:00,21,53.73802296517152,3.449407420244172,13.498627143508523,1,26,2,16.08976070031667,13,6.338851916708693,2,48,22.6,69.0,9,0.4442242634687139,27.57849989190188
2023-06-14 10:00:00,47,56.17391665986799,3.9169651480542855,11.539668557838374,2,19,3,20.083563297321195,21,9.231473841025515,5,39,24.1,66.17,10,0.444245237645215,28.329276360761316
2023-06-14 11:00:00,15,43.39227751381758,2.5978166786547177,10.980787199248692,1,9,2,11.700935183731128,2,6.163374076056322,3,0,25.38,72.87,11,0.4441675896189617,28.55450939955793
2023-06-14 12:00:00,28,53.788370168426255,5.231851328465863,17.56240524005026,2,42,3,16.865077550277,15,7.04699239642917,3,0,26.37,75.71,12,0.4441392135854679,27.92886291913912
2023-06-14 13:00:00,39,53.08523982294056,2.40448916230958,5.5169070683328085,1,0,2,17.745394215086854,14,8.803608674799488,5,91,27.47,67.99,13,0.4440751696508773,28.17286493835089
2023-06-14 14:00:00,19,52.38210947745486,2.125197004204413,15.700498792590391,2,38,1,13.17196697231664,9,5.571232929783616,2,5,27.68,67.77,14,0.4440696370835169,28.41686695756266
2023-06-14 15:00:00,55,51.678979131969164,4.324678512312231,10.338348901679684,1,17,3,18.30709204863586,20,9.873611064518684,5,123,27.47,72.57,15,0.4440896793404862,28.660868976774434
2023-06-14 16:00:00,55,50.97584878648347,3.9666411079011814,9.83795156877584,1,16,2,17.503224405033436,19,9.761930684315216,4,1,26.37,72.57,16,0.4440973965043155,28.904870995986204
2023-06-14 17:00:00,25,53.98921618975846,3.870234492442031,13.60075706153842,2,30,3,15.276966404942296,14,6.123560831151352,3,146,25.38,71.22,17,0.4441021540719691,27.077983101664575
2023-06-14 18:00:00,21,52.156088327652945,3.890449436060462,7.462215209351651,1,8,4,15.213626618752318,15,5.3457185334514,3,0,24.1,75.92,18,0.4441036721215249,27.05295736813883
2023-06-14 19:00:00,33,55.39546324910305,3.300586422684776,9.86688618763364,1,12,3,18.05130165927468,17,7.61107030133036,4,155,22.6,97.79,19,0.4440999839994433,28.429379867325437
2023-06-14 20:00:00,27,55.52101067777419,2.4099380217722577,9.518878460951589,0,20,1,18.881600160771303,24,5.637273497640969,1,66,21.0,102.37,20,0.4440982731969339,27.903836733512417
2023-06-14 21:00:00,17,53.88877933039492,3.2928613426520235,11.634828198643742,1,31,2,15.66027446898423,20,4.149790917975688,1,88,19.4,114.69,21,0.4440980947436787,30.731759164810413
2023-06-14 22:00:00,41,44.04515517517106,2.60516581870058,9.619840138586444,1,11,1,20.27331337691758,22,8.515677388370037,3,0,17.9,114.21,22,0.4440981018039145,27.503422863337303
2023-06-14 23:00:00,29,54.642114516024265,3.90913202637061,17.237548477022305,1,35,2,17.210733548225406,12,7.958905601587903,3,77,16.62,105.0,23,0.444098564248629,30.906940193752412
2023-06-15 00:00:00,18,54.21522223909729,1.817311063582464,18.865859586293595,1,46,0,0.9041687860734866,0,6.2252959629796605,1,146,17.24,107.12,0,0.7144953170391666,30.256267784927815
2023-06-15 01:00:00,0,58.65991952330764,0.585203545530474,0.0,0,0,0,0.2389129432561356,0,0.2897747914398523,0,0,16.54,102.77,1,0.7467475378174417,29.08005224392205
2023-06-15 02:00:00,0,18.40655762247292,1.1104371452497976,8.14630269437906,1,17,1,10.848436837781056,13,0.457935521259424,0,0,16.3,100.62,2,0.7416336444501026,26.02689700970492
2023-06-15 03:00:00,11,13.494469003970956,1.7694486550094486,10.271061814233716,2,21,2,4.636096761266223,3,3.3360126203541967,2,1,16.54,100.38,3,0.7083282609564385,22.495737573669224
2023-06-15 04:00:00,3,13.327473832181916,2.3102773800727485,12.021971601879338,1,15,1,10.651934027325767,5,4.5427638473710115,1,0,17.24,100.37,4,0.7097477812149573,21.27883045651823
2023-06-15 05:00:00,6,16.487737083090487,2.0801155115381285,9.952752576811958,0,2,0,16.899677765621938,13,5.847756246829362,1,21,18.35,98.5,5,0.7158317440171155,18.56344759525174
2023-06-15 06:00:00,22,15.088286085747391,3.697011116993263,13.425743506877518,0,7,1,13.73107128371934,4,9.153199566388198,2,1,19.8,104.67,6,0.7138635417509978,16.63774137686156
2023-06-15 07:00:00,35,15.53808377685984,3.6312587630805457,10.856804297373824,0,17,1,13.380230050211493,13,8.191701967745157,2,10,21.49,110.0,7,0.7180322764027546,17.653170154017225
2023-06-15 08:00:00,47,14.750201362870904,2.932237787367966,12.581376913751976,1,24,1,10.316037740471758,8,9.997362637925248,3,6,23.3,107.12,8,0.7188424913817111,15.894063615274336
2023-06-15 09:00:00,7,13.45629470431158,3.019708832651041,9.507505910039637,1,4,2,15.102464296586874,11,5.313322610033972,2,112,25.11,105.2,9,0.7173219411025936,15.375582499937462
2023-06-15 10:00:00,22,43.66150320471427,3.722283081492141,13.797805580294328,2,24,3,16.195512280486497,16,6.600416549498762,3,33,26.96,103.3,10,0.7172011284753306,17.60301000138533
2023-06-15 11:00:00,33,46.45035122750544,2.0744857349784187,8.554050821738318,1,5,1,11.743803588538336,8,8.776304603427164,4,49,28.28,98.02,11,0.7170520161377576,21.40050084853796
2023-06-15 12:00:00,31,47.490603628738654,2.153773386104453,13.590300007030711,1,23,1,10.329636392733423,7,8.10804056943065,3,0,29.51,92.24,12,0.7168009908040474,24.71115118954243
2023-06-15 13:00:00,42,46.849212404303735,2.738091833323549,9.216737890544692,1,6,2,23.536455056002723,26,10.190330190258576,4,25,30.39,90.0,13,0.7170346158722049,26.845224723203437
2023-06-15 14:00:00,31,40.458924336650995,3.173661474518317,14.752214956951438,1,28,2,13.120875278002146,12,7.916811952959408,3,0,30.57,90.0,14,0.7171302247550718,26.95216093360425
2023-06-15 15:00:00,45,47.34796980052761,3.675490302702152,11.234475056489288,1,12,2,10.849895920048484,6,10.688455985743309,5,48,30.26,92.01,15,0.7171109700698977,25.600361417296128
2023-06-15 16:00:00,26,46.59882230619396,4.79302098381364,15.060740233593624,1,23,3,16.124543505156478,13,8.101252578984838,3,0,29.4,95.0,16,0.7171299143253018,25.198870094201343
2023-06-15 17:00:00,41,48.02533444633529,4.261143513112913,18.41362906079465,2,41,3,13.469833288565985,13,9.264615958106944,4,82,28.2,99.01,17,0.7171112726778567,25.106130072172377
2023-06-15 18:00:00,13,41.50904079611492,3.297466857599713,20.397478446940752,3,37,2,9.593020663811377,1,6.545129288066901,3,0,26.91,100.0,18,0.7170868423350495,27.1715319306794
2023-06-15 19:00:00,19,44.42727380398899,3.429633157031968,4.309498576261827,0,0,2,15.566904589132529,12,7.22767298810826,3,81,25.11,103.57,19,0.7170913101996654,25.708843915522717
2023-06-15 20:00:00,29,46.58084654070039,2.4391579320668213,10.74794573760851,0,7,0,10.302011938823638,3,8.89534935588645,3,137,23.3,109.55,20,0.7170935544213817,27.357911229778036
2023-06-15 21:00:00,43,40.72830275283699,3.3682627052717686,12.7580288895344,1,19,1,19.443788675140855,20,10.248339463154828,3,30,21.49,142.1,21,0.7170946243715532,26.639311812532988
2023-06-15 22:00:00,26,31.03165389169184,3.120042441629008,15.798257600680133,1,22,1,15.3890989715703,11,8.527099126382023,3,98,19.8,146.8,22,0.71709799832854,26.034400821246635
2023-06-15 23:00:00,11,51.79285222405039,3.4744065399300954,6.577691911909842,0,0,1,11.545106220641925,4,6.436617001169642,2,60,18.35,118.68,23,0.7170979153532808,24.71062615120036
2023-06-16 00:00:00,27,53.87021868779274,1.3894285275628633,3.2924225180860516,0,0,0,7.14053072936021,5,5.883382622105385,2,0,20.08,126.16,0,0.5500599137553933,26.568531772900226
2023-06-16 01:00:00,0,37.08977894093655,0.9095791176621488,2.0490718357547775,1,10,1,4.978028988069129,9,0.0,0,19,19.42,122.98,1,0.5148285853139564,26.3828798389751
2023-06-16 02:00:00,0,12.818571094303826,1.4291698832833997,0.3615004519854776,1,7,2,1.074299326533083,6,0.0,0,37,19.2,122.98,2,0.5169480101824974,23.572763262257595
2023-06-16 03:00:00,14,11.34115367921448,0.0,1.566517661849005,1,10,2,8.525312827126486,15,1.3768501897945753,3,40,19.42,122.98,3,0.5537949732467945,19.225889082123956
2023-06-16 04:00:00,10,12.559059276552128,0.4296261850686145,1.814660629481319,1,15,2,5.211474099767171,13,0.0666074362281499,2,27,20.08,113.05,4,0.5470536756101131,16.9550997468732
2023-06-16 05:00:00,17,14.421975500562018,0.6894818006214083,1.5068869871805255,1,15,1,2.0115744493659315,8,1.1597901617992226,2,27,21.12,117.72,5,0.5389313940903273,16.910117520467956
2023-06-16 06:00:00,8,14.255647815792647,0.0,0.7765991705984312,1,6,1,0.0,0,0.1693302831692635,2,11,22.48,132.0,6,0.5426974675915283,18.499157434998743
2023-06-16 07:00:00,13,14.026189318238805,0.2213781464724267,0.3351375565151306,1,7,1,0.0306564708636307,3,1.1512089808125905,2,17,24.05,149.83,7,0.5386044387660992,16.850356691678343
2023-06-16 08:00:00,0,14.89081331009853,0.034039469466736,2.628782916558655,1,12,1,2.160316518153221,6,0.0,1,0,25.75,145.59,8,0.5379990659954477,16.682269838577227
2023-06-16 09:00:00,12,12.850692686918888,1.4758916534195357,0.0,0,0,1,2.4184205207084037,0,3.751652702638128,2,0,27.45,124.16,9,0.5399502196060357,14.361803456281097
2023-06-16 10:00:00,18,14.938765715510527,0.8483612519252057,12.069202836314602,1,22,1,11.971267803455245,11,5.009429777009132,2,0,29.01,112.2,10,0.5398508730218867,14.575047446685453
2023-06-16 11:00:00,20,11.360432746370815,1.5263567612755031,0.0,0,0,1,2.357453591791302,0,5.273121598080141,3,0,30.68,108.99,11,0.5398234858054526,14.64848020160362
2023-06-16 12:00:00,28,11.09663802543294,1.933277651260371,1.5300790274693044,0,0,2,3.5387740133418255,0,6.6933678106597085,4,0,32.14,107.35,12,0.5400992939207397,17.574629643505304
2023-06-16 13:00:00,9,11.1469057604265,2.864647442741053,4.823343348345011,1,4,2,3.8499202285923984,0,3.3031778606397246,2,0,33.16,106.76,13,0.5398383949648667,18.576945948073615
2023-06-16 14:00:00,9,10.979789476624685,2.400786462453928,8.207124670917434,1,12,2,9.109249589256772,8,3.360776829580855,2,0,33.52,103.31,14,0.5397532236290384,19.375098374994092
2023-06-16 15:00:00,0,14.8560141355206,3.2002266226318214,0.0,0,0,3,1.3640580019387345,0,0.0,0,24,33.37,99.7,15,0.5398104903928538,20.32818078775722
2023-06-16 16:00:00,0,13.936117175659986,0.0,0.0099086363656746,0,4,0,0.0122068552477072,0,0.0,0,0,32.33,99.7,16,0.5397916846415749,19.268841190306382
2023-06-16 17:00:00,3,13.601670304076514,0.8764133663912879,3.11926585296564,1,12,1,4.6041731363965965,9,0.0,1,0,30.82,100.1,17,0.5398042563966358,18.850899491904077
2023-06-16 18:00:00,12,6.285184591938094,0.203327758907561,3.8879426098269487,1,10,1,0.0125515146292773,0,2.0517864407912527,2,0,29.12,118.75,18,0.5398284826334292,16.9713254741442
2023-06-16 19:00:00,0,8.97861252484522,2.1655486161409168,0.0,0,0,2,0.0107979443519468,0,0.0,0,0,27.51,126.0,19,0.5398196783541209,15.216089171366775
2023-06-16 20:00:00,9,8.582252703065864,0.0,0.0,0,0,0,0.01133093875991,0,1.562668485258853,1,64,25.75,137.0,20,0.5398161967590228,14.79723539901956
2023-06-16 21:00:00,0,8.27093221584037,0.0,0.0,0,0,0,7.14793814224692,10,0.0406454019216251,1,65,24.05,156.13,21,0.5398169697080991,14.453130985732294
2023-06-16 22:00:00,0,5.829676937019727,0.0,0.0,0,0,0,0.0117913440567674,0,0.0,1,21,22.48,151.85,22,0.5398140832646398,14.726049825835329
2023-06-16 23:00:00,3,5.949432937934616,0.0,0.0,0,0,0,0.0115834075983252,0,0.5187269170583519,1,0,21.12,138.18,23,0.5398143386634132,14.33059977667697
2023-06-17 00:00:00,0,8.43703924242386,0.0536277739043222,0.0,0,0,0,0.0746102592921944,0,0.1208725454630059,0,56,20.44,130.81,0,0.7025528459746389,15.513850935554196
2023-06-17 01:00:00,0,8.426748502131252,0.0,1.636035264118637,0,6,0,0.0,0,0.0,0,0,19.74,122.8,1,0.7039365439447209,16.056356166801812
2023-06-17 02:00:00,0,8.316678112736714,0.1483540492982653,0.6301786878200881,0,2,1,0.0,0,0.1378118664981158,0,0,19.5,119.97,2,0.7054021687989974,16.623976076547
2023-06-17 03:00:00,0,3.744527459141232,0.2968148118272056,1.9168481420105876,0,7,1,0.004807312610406,0,0.141704392191639,0,0,19.74,116.39,3,0.7063321351843012,17.897867660144364
2023-06-17 04:00:00,0,3.7520304564142184,1.7853194406940824,0.865308215612159,0,3,2,3.375126411053337,6,0.0291429702795189,0,83,20.44,118.23,4,0.7056392045667729,17.99768917463168
2023-06-17 05:00:00,0,3.712008734575606,0.9922860327525496,2.732795975233971,1,10,1,0.5827194672248723,1,0.0609236554077536,0,61,21.56,120.75,5,0.7047604139438695,18.02263734420777
2023-06-17 06:00:00,7,3.681991951639067,0.0,3.306264805787351,1,12,0,9.917211690822224,18,1.0663998096261316,1,0,23.02,111.82,6,0.7048324430884991,16.82445150695954
2023-06-17 07:00:00,11,3.65947995785005,0.0,0.0,0,0,0,0.0,0,1.5800943485640353,1,129,24.73,108.01,7,0.70474930131796,16.82445241382211
2023-06-17 08:00:00,4,3.6619813714371174,0.4789869783785185,0.0,0,0,1,0.0,0,0.7007640481437858,1,33,26.55,101.0,8,0.7048362387644949,16.899341435951982
2023-06-17 09:00:00,16,3.6594803825793063,0.0,0.0,0,0,0,6.020420596415337,11,2.277357549162908,2,29,28.68,95.6,9,0.704964589254886,16.100561251105542
2023-06-17 10:00:00,10,3.7070057978030784,1.795274294002834,0.0101495446123724,0,0,2,4.169776197314118,8,1.3853957247342032,1,20,30.86,85.0,10,0.7049751079541442,15.102071798089504
2023-06-17 11:00:00,0,3.7245152865640474,1.152525622413763,0.0,0,0,1,1.633666170681097,3,0.0762540538437541,0,0,33.11,79.71,11,0.7049513768749717,14.802525464194233
2023-06-17 12:00:00,0,3.7270165607635297,0.0,3.466001349101184,1,13,0,0.0,0,0.0734327871062876,0,0,35.09,61.18,12,0.7049464498113158,15.151995236883788
2023-06-17 13:00:00,5,3.719512602714225,0.0,7.429013550393266,1,27,0,6.795430103222489,12,0.8442234702288072,1,0,36.73,59.11,13,0.7049292157213454,14.378170774117129
2023-06-17 14:00:00,10,3.7145098942501726,1.3220358365789084,0.7793973217406807,0,3,1,0.0,0,1.3979793618706324,1,0,37.22,59.1,14,0.7049263434931612,13.878929025977069
2023-06-17 15:00:00,22,3.671986912329449,0.0,0.4000241656381595,0,1,0,0.0,0,3.1530409201281726,2,47,36.73,56.08,15,0.7049318432369972,14.078625945205758
2023-06-17 16:00:00,19,3.6995017388570623,1.2055926477881265,3.2348080772460666,1,12,1,4.511400830552332,8,2.726443617113661,2,0,35.35,50.0,16,0.7049339250958488,14.253360055749164
2023-06-17 17:00:00,0,3.7070058159207258,0.0,0.0,0,0,0,0.0504674448144377,0,0.0730916905210341,0,6,33.54,60.0,17,0.704934966598998,14.003739098919668
2023-06-17 18:00:00,0,3.681992275367067,0.0,0.2005644620440527,0,1,0,0.0,0,0.0717234653362635,1,7,31.17,76.41,18,0.7049356293410742,14.35320867046396
2023-06-17 19:00:00,11,3.6995017715424217,0.0155488339099014,3.7126131580053343,1,14,0,0.28567289819005,0,1.6066538597592972,1,10,28.88,97.01,19,0.7049347136529573,14.1784740228937
2023-06-17 20:00:00,17,3.6919977025132464,0.0552371071223152,0.0,0,0,1,0.0,0,2.4565805682775173,2,2,26.55,132.23,20,0.7049342083102463,14.228398205855466
2023-06-17 21:00:00,15,3.734520712353394,0.0,0.0,0,0,0,0.0,0,2.1863858268481113,2,0,24.73,141.81,21,0.7049341821297502,14.253360272133577
2023-06-17 22:00:00,0,3.7820464185657983,0.6118685128080323,0.0,0,0,1,0.0,0,0.072402088772846,1,0,23.02,142.0,22,0.7049341663563318,13.978777108291084
2023-06-17 23:00:00,0,3.754531537026261,0.0,0.0,0,0,0,0.0,0,0.0718811296777446,0,0,21.56,136.65,23,0.7049342609573669,14.87741281389258
2023-06-18 00:00:00,0,3.7495288293391975,0.0,0.002895003420074,0,0,0,0.0,0,0.0884330073482622,0,1,20.21,126.78,0,0.4137865852631434,16.549873669713172
2023-06-18 01:00:00,5,3.717011237530309,1.5650218891888017,13.32941381668334,1,32,1,6.284655081858776,4,3.1931178263222355,1,0,19.68,108.87,1,0.415167839039963,17.248812524384434
2023-06-18 02:00:00,6,3.7070058206608247,2.4313267303653125,3.8872747822881752,0,0,1,2.987141298115295,0,4.128006326418292,1,0,19.5,103.19,2,0.4166321857584914,17.62324404478418
2023-06-18 03:00:00,0,3.6519519692470426,2.5041281069522583,1.463467297290241,0,0,1,8.240848558442158,4,1.131250969137918,0,44,19.68,100.0,3,0.4175622592132481,16.79857263108863
2023-06-18 04:00:00,1,3.5919188877978905,2.062581224367818,11.385452437131253,0,0,0,6.791147876025478,0,6.0909694458427825,1,33,20.21,96.01,4,0.4168709201644628,17.272798510765917
2023-06-18 05:00:00,16,3.5669054654812182,1.91724689839597,17.631469735459245,1,21,0,17.501882428717362,10,8.313118272869715,2,9,21.05,86.81,5,0.4159938889066645,17.722076183391998
2023-06-18 06:00:00,0,3.43183281869827,5.2756155421168085,13.85199432434619,1,13,2,8.20895893868216,0,5.401642660166604,0,71,22.15,94.75,6,0.4160656766083478,16.54891940537665
2023-06-18 07:00:00,52,3.2992621801610493,4.559398465009074,16.542218501759788,1,37,2,5.380997280369238,0,10.374167321891898,4,0,23.43,92.06,7,0.4159824373307756,16.648763022293682
2023-06-18 08:00:00,23,24.403034378750508,3.2600145778582084,11.1896825116986,1,14,1,19.971257408793633,23,7.223255607190781,2,2,24.8,85.0,8,0.4160690114106763,21.391292949199595
2023-06-18 09:00:00,50,17.184180243629292,5.912073895779105,21.552066375459827,3,50,4,11.834287845531234,7,11.012243599715308,5,38,26.17,78.17,9,0.4161970200398446,20.66744324259655
2023-06-18 10:00:00,21,62.33329511571783,4.2950382305868375,17.377346327855015,2,36,4,22.004424364195252,26,6.951756901604945,4,2,28.33,63.53,10,0.4162075358510897,20.018458369579225
2023-06-18 11:00:00,11,52.37797771819272,5.443195915127819,19.18720945006607,2,41,4,17.135331599680722,17,5.983251252326255,3,2,29.91,53.88,11,0.4161839345552967,20.492709471633344
2023-06-18 12:00:00,23,48.05066528731141,4.258901843232918,16.39328819209648,1,33,2,18.093069252416885,19,7.1933002195880285,2,88,31.21,50.21,12,0.4161790530508713,26.932562849441897
2023-06-18 13:00:00,28,57.15552999465629,6.3670967712632445,18.205605713931227,3,39,5,19.180435744446186,21,7.818972319281684,5,19,32.3,50.21,13,0.4161618767652855,28.255479762127393
2023-06-18 14:00:00,23,47.4753592499839,5.933418708311485,11.03359534111296,1,13,4,14.896301952987155,14,7.054548359675614,2,79,32.62,45.47,14,0.4161590048054947,28.555008464599904
2023-06-18 15:00:00,29,51.777657719114664,3.7629329148869433,12.571760765139654,1,22,2,14.960832253288178,15,7.426990077399614,3,0,32.49,49.14,15,0.4161644739011605,30.302255714946753
2023-06-18 16:00:00,34,52.45301761834897,5.082990684185225,19.875619821641045,2,46,3,19.57832053933852,22,8.60081194023741,3,0,31.54,55.0,16,0.4161665418869125,29.503512856583203
2023-06-18 17:00:00,21,49.901655035359624,4.789913676425167,20.996783278352716,2,46,3,15.126699504571466,12,7.63757217236641,3,28,30.29,70.11,17,0.4161675801290046,29.803041043157805
2023-06-18 18:00:00,25,50.3769088123939,5.595180398227558,10.156376856103137,1,7,4,11.81350117995654,6,7.878724234447702,4,18,28.67,80.77,18,0.4161682423910338,27.25705291218179
2023-06-18 19:00:00,2,56.63024936118246,3.0445955351049916,15.814827778649176,2,31,2,17.103247324545542,18,4.327197303352466,2,0,26.17,104.0,19,0.4161673326502131,26.60807559666612
2023-06-18 20:00:00,42,52.227897701619696,4.784646058867963,12.8018610630642,1,25,3,5.990673169356327,0,8.755892763945463,3,13,24.8,125.47,20,0.4161668304362665,26.483272197433436
2023-06-18 21:00:00,29,44.84895622853701,5.172321982139457,11.64928733920778,1,17,3,19.72861364610646,23,7.668161924172445,3,99,23.43,134.02,21,0.4161668041130031,28.03083373910266
2023-06-18 22:00:00,59,42.3726333884437,2.131924221779853,15.766648431149989,1,33,0,19.968310678359227,24,11.4405563908836,4,27,22.15,137.06,22,0.4161667878643608,27.856108952257948
2023-06-18 23:00:00,0,52.377977841439055,2.4864021160323295,18.214428926090147,1,30,0,18.381455826299884,15,5.360771083882245,1,28,21.05,128.13,23,0.4161668816786135,27.481698954035775
2023-06-19 00:00:00,0,58.1560642105044,0.0,8.416579924188024,0,15,0,12.643049801070376,15,0.3798781063024867,0,0,19.04,106.37,0,0.1250203297777559,30.327215505195753
2023-06-19 01:00:00,26,56.45515571186581,1.2551570503930392,4.308228865928734,0,6,1,5.550707240502644,5,4.970465743581895,3,134,18.49,93.49,1,0.1263991395314599,31.22579966212519
2023-06-19 02:00:00,17,16.63388503251411,2.379297225964406,7.969203700287462,1,18,2,5.196549660297426,4,3.9490718908658256,2,32,18.3,100.0,2,0.1278622070808152,26.408390104947564
2023-06-19 03:00:00,0,17.384174159235833,3.5062715756680616,4.455426534287656,0,6,3,1.204370076717593,0,1.1925442153469483,0,79,18.49,100.0,3,0.1287923854490888,22.613029488936917
2023-06-19 04:00:00,0,16.358628535565828,3.0683858171549794,11.713830363652752,0,15,1,17.59173997451986,18,2.801225935339677,0,212,19.04,90.69,4,0.128102635069812,20.166993165898436
2023-06-19 05:00:00,39,15.35810054628411,5.075127508018544,17.51681268729858,1,30,2,10.819830573148048,2,10.476244822399838,4,83,19.91,95.61,5,0.1272273609957027,20.191934135697277
2023-06-19 06:00:00,37,14.607702719622708,2.2118544826613924,5.393177699917984,0,0,1,15.157412125872874,8,10.751467660666457,5,43,21.05,109.78,6,0.1272989084760335,19.9922542572203
2023-06-19 07:00:00,0,15.558204672217236,2.1203027821745244,16.78303660321018,1,39,0,15.03565434198017,16,2.519194763903095,0,1,22.38,130.15,7,0.1272155726407569,20.890783846656923
