Time,03 Chiller Group_Electric_Active Energy (kWh),outdoor_temp,outdoor_humidity,heat_index,Chiller Group_Electric_Power Factor (real)(efficiency),set_point,num_active_chiller
2022-12-23 10:00:00,0.0,11.28,0.93,11.28,1.0,18,0
2022-12-23 11:00:00,0.0,11.41,0.93,11.41,1.0,18,0
2022-12-23 12:00:00,0.0,11.51,0.93,11.51,1.0,18,0
2022-12-23 13:00:00,0.0,11.58,0.93,11.58,1.0,18,0
2022-12-23 14:00:00,0.0,11.6,0.93,11.6,1.0,18,0
2022-12-23 15:00:00,0.0,11.58,0.93,11.58,1.0,18,0
2022-12-23 16:00:00,0.0,11.51,0.93,11.51,1.0,18,0
2022-12-23 17:00:00,0.0,11.41,0.93,11.41,1.0,18,0
2022-12-23 18:00:00,0.0,11.28,0.93,11.28,1.0,18,0
2022-12-23 19:00:00,0.0,11.12,0.93,11.12,1.0,18,0
2022-12-23 20:00:00,0.0,10.95,0.93,10.95,1.0,18,0
2022-12-23 21:00:00,0.0,10.78,0.93,10.78,1.0,18,0
2022-12-23 22:00:00,0.0,10.62,0.93,10.62,1.0,18,0
2022-12-23 23:00:00,0.0,10.49,0.93,10.49,1.0,18,0
2022-12-24 00:00:00,0.0,6.21,0.93,6.21,1.0,18,0
2022-12-24 01:00:00,0.0,5.98,0.93,5.98,1.0,18,0
2022-12-24 02:00:00,0.0,5.9,0.93,5.9,1.0,18,0
2022-12-24 03:00:00,0.0,5.98,0.92,5.98,1.0,18,0
2022-12-24 04:00:00,0.0,6.21,0.92,6.21,1.0,18,0
2022-12-24 05:00:00,0.0,6.59,0.92,6.59,1.0,18,0
2022-12-24 06:00:00,0.0,7.08,0.92,7.08,1.0,18,0
2022-12-24 07:00:00,0.0,7.64,0.91,7.64,1.0,18,0
2022-12-24 08:00:00,0.0,8.25,0.91,8.25,1.0,18,0
2022-12-24 09:00:00,0.0,8.86,0.91,8.86,1.0,18,0
2022-12-24 10:00:00,0.0,9.43,0.91,9.43,1.0,18,0
2022-12-24 11:00:00,0.0,9.91,0.91,9.91,1.0,18,0
2022-12-24 12:00:00,0.0,10.29,0.9,10.29,1.0,18,0
2022-12-24 13:00:00,0.0,10.52,0.9,10.52,1.0,18,0
2022-12-24 14:00:00,0.0,10.6,0.9,10.6,1.0,18,0
2022-12-24 15:00:00,0.0,10.52,0.9,10.52,1.0,18,0
2022-12-24 16:00:00,0.0,10.29,0.89,10.29,1.0,18,0
2022-12-24 17:00:00,0.0,9.91,0.89,9.91,1.0,18,0
2022-12-24 18:00:00,0.0,9.43,0.89,9.43,1.0,18,0
2022-12-24 19:00:00,0.0,8.86,0.89,8.86,1.0,18,0
2022-12-24 20:00:00,0.0,8.25,0.89,8.25,1.0,18,0
2022-12-24 21:00:00,0.0,7.64,0.88,7.64,1.0,18,0
2022-12-24 22:00:00,0.0,7.08,0.88,7.08,1.0,18,0
2022-12-24 23:00:00,0.0,6.59,0.88,6.59,1.0,18,0
2022-12-25 00:00:00,0.0,6.62,0.88,6.62,1.0,18,0
2022-12-25 01:00:00,0.0,6.16,0.87,6.16,1.0,18,0
2022-12-25 02:00:00,0.0,6.0,0.87,6.0,1.0,18,0
2022-12-25 03:00:00,0.0,6.16,0.87,6.16,1.0,18,0
2022-12-25 04:00:00,0.0,6.62,0.87,6.62,1.0,18,0
2022-12-25 05:00:00,0.0,7.36,0.86,7.36,1.0,18,0
2022-12-25 06:00:00,0.0,8.33,0.86,8.33,1.0,18,0
2022-12-25 07:00:00,0.0,9.45,0.86,9.45,1.0,18,0
2022-12-25 08:00:00,0.0,10.65,0.86,10.65,1.0,18,0
2022-12-25 09:00:00,0.0,11.85,0.85,11.85,1.0,18,0
2022-12-25 10:00:00,0.0,12.98,0.85,12.98,1.0,18,0
2022-12-25 11:00:00,0.0,13.94,0.85,13.94,1.0,18,0
2022-12-25 12:00:00,0.0,14.68,0.85,14.68,1.0,18,0
2022-12-25 13:00:00,0.0,15.14,0.85,15.14,1.0,18,0
2022-12-25 14:00:00,0.0,15.3,0.84,15.3,1.0,18,0
2022-12-25 15:00:00,0.0,15.14,0.84,15.14,1.0,18,0
2022-12-25 16:00:00,0.0,14.68,0.84,14.68,1.0,18,0
2022-12-25 17:00:00,0.0,13.94,0.84,13.94,1.0,18,0
2022-12-25 18:00:00,0.0,12.98,0.83,12.98,1.0,18,0
2022-12-25 19:00:00,0.0,11.85,0.83,11.85,1.0,18,0
2022-12-25 20:00:00,0.0,10.65,0.83,10.65,1.0,18,0
2022-12-25 21:00:00,0.0,9.45,0.83,9.45,1.0,18,0
2022-12-25 22:00:00,0.0,8.33,0.82,8.33,1.0,18,0
2022-12-25 23:00:00,0.0,7.36,0.82,7.36,1.0,18,0
2022-12-26 00:00:00,0.0,5.38,0.82,5.38,1.0,18,0
2022-12-26 01:00:00,0.0,4.8,0.82,4.8,1.0,18,0
2022-12-26 02:00:00,0.0,4.6,0.82,4.6,1.0,18,0
2022-12-26 03:00:00,0.0,4.8,0.82,4.8,1.0,18,0
2022-12-26 04:00:00,0.0,5.38,0.83,5.38,1.0,18,0
2022-12-26 05:00:00,0.0,6.3,0.83,6.3,1.0,18,0
2022-12-26 06:00:00,0.0,7.5,0.83,7.5,1.0,18,0
2022-12-26 07:00:00,0.0,8.9,0.83,8.9,1.0,18,0
2022-12-26 08:00:00,0.0,10.4,0.83,10.4,1.0,18,0
2022-12-26 09:00:00,0.0,11.9,0.83,11.9,1.0,18,0
2022-12-26 10:00:00,0.0,13.3,0.83,13.3,1.0,18,0
2022-12-26 11:00:00,0.0,14.5,0.84,14.5,1.0,18,0
2022-12-26 12:00:00,0.0,15.42,0.84,15.42,1.0,18,0
2022-12-26 13:00:00,0.0,16.0,0.84,16.0,1.0,18,0
2022-12-26 14:00:00,0.0,16.2,0.84,16.2,1.0,18,0
2022-12-26 15:00:00,0.0,16.0,0.84,16.0,1.0,18,0
2022-12-26 16:00:00,0.0,15.42,0.84,15.42,1.0,18,0
2022-12-26 17:00:00,0.0,14.5,0.84,14.5,1.0,18,0
2022-12-26 18:00:00,0.0,13.3,0.84,13.3,1.0,18,0
2022-12-26 19:00:00,0.0,11.9,0.85,11.9,1.0,18,0
2022-12-26 20:00:00,0.0,10.4,0.85,10.4,1.0,18,0
2022-12-26 21:00:00,0.0,8.9,0.85,8.9,1.0,18,0
2022-12-26 22:00:00,0.0,7.5,0.85,7.5,1.0,18,0
2022-12-26 23:00:00,0.0,6.3,0.85,6.3,1.0,18,0
2022-12-27 00:00:00,0.0,4.74,0.85,4.74,1.0,18,0
2022-12-27 01:00:00,0.0,4.19,0.85,4.19,1.0,18,0
2022-12-27 02:00:00,0.0,4.0,0.85,4.0,1.0,18,0
2022-12-27 03:00:00,0.0,4.19,0.85,4.19,1.0,18,0
2022-12-27 04:00:00,0.0,4.74,0.85,4.74,1.0,18,0
2022-12-27 05:00:00,0.0,5.61,0.85,5.61,1.0,18,0
2022-12-27 06:00:00,0.0,6.75,0.85,6.75,1.0,18,0
2022-12-27 07:00:00,0.0,8.08,0.85,8.08,1.0,18,0
2022-12-27 08:00:00,0.0,9.5,0.85,9.5,1.0,18,0
2022-12-27 09:00:00,0.0,10.92,0.85,10.92,1.0,18,0
2022-12-27 10:00:00,0.0,12.25,0.85,12.25,1.0,18,0
2022-12-27 11:00:00,0.0,13.39,0.85,13.39,1.0,18,0
2022-12-27 12:00:00,0.0,14.26,0.85,14.26,1.0,18,0
2022-12-27 13:00:00,0.0,14.81,0.85,14.81,1.0,18,0
2022-12-27 14:00:00,0.0,15.0,0.85,15.0,1.0,18,0
2022-12-27 15:00:00,0.0,14.81,0.85,14.81,1.0,18,0
2022-12-27 16:00:00,0.0,14.26,0.85,14.26,1.0,18,0
2022-12-27 17:00:00,0.0,13.39,0.85,13.39,1.0,18,0
2022-12-27 18:00:00,0.0,12.25,0.85,12.25,1.0,18,0
2022-12-27 19:00:00,0.0,10.92,0.85,10.92,1.0,18,0
2022-12-27 20:00:00,0.0,9.5,0.85,9.5,1.0,18,0
2022-12-27 21:00:00,0.0,8.08,0.85,8.08,1.0,18,0
2022-12-27 22:00:00,0.0,6.75,0.85,6.75,1.0,18,0
2022-12-27 23:00:00,0.0,5.61,0.85,5.61,1.0,18,0
2022-12-28 00:00:00,0.0,3.6,0.85,3.6,1.0,18,0
2022-12-28 01:00:00,0.0,3.08,0.85,3.08,1.0,18,0
2022-12-28 02:00:00,0.0,2.9,0.85,2.9,1.0,18,0
2022-12-28 03:00:00,0.0,3.08,0.85,3.08,1.0,18,0
2022-12-28 04:00:00,0.0,3.6,0.85,3.6,1.0,18,0
2022-12-28 05:00:00,0.0,4.42,0.86,4.42,1.0,18,0
2022-12-28 06:00:00,0.0,5.5,0.86,5.5,1.0,18,0
2022-12-28 07:00:00,0.0,6.75,0.86,6.75,1.0,18,0
2022-12-28 08:00:00,0.0,8.1,0.86,8.1,1.0,18,0
2022-12-28 09:00:00,0.0,9.45,0.86,9.45,1.0,18,0
2022-12-28 10:00:00,0.0,10.7,0.86,10.7,1.0,18,0
2022-12-28 11:00:00,0.0,11.78,0.86,11.78,1.0,18,0
2022-12-28 12:00:00,0.0,12.6,0.86,12.6,1.0,18,0
2022-12-28 13:00:00,0.0,13.12,0.86,13.12,1.0,18,0
2022-12-28 14:00:00,0.0,13.3,0.87,13.3,1.0,18,0
2022-12-28 15:00:00,0.0,13.12,0.87,13.12,1.0,18,0
2022-12-28 16:00:00,0.0,12.6,0.87,12.6,1.0,18,0
2022-12-28 17:00:00,0.0,11.78,0.87,11.78,1.0,18,0
2022-12-28 18:00:00,0.0,10.7,0.87,10.7,1.0,18,0
2022-12-28 19:00:00,0.0,9.45,0.87,9.45,1.0,18,0
2022-12-28 20:00:00,0.0,8.1,0.87,8.1,1.0,18,0
2022-12-28 21:00:00,0.0,6.75,0.87,6.75,1.0,18,0
2022-12-28 22:00:00,0.0,5.5,0.87,5.5,1.0,18,0
2022-12-28 23:00:00,0.0,4.42,0.87,4.42,1.0,18,0
2022-12-29 00:00:00,0.0,8.14,0.88,8.14,1.0,18,0
2022-12-29 01:00:00,0.0,7.96,0.87,7.96,1.0,18,0
2022-12-29 02:00:00,0.0,7.9,0.86,7.9,1.0,18,0
2022-12-29 03:00:00,0.0,7.96,0.86,7.96,1.0,18,0
2022-12-29 04:00:00,0.0,8.14,0.85,8.14,1.0,18,0
2022-12-29 05:00:00,0.0,8.43,0.85,8.43,1.0,18,0
2022-12-29 06:00:00,0.0,8.8,0.84,8.8,1.0,18,0
2022-12-29 07:00:00,0.0,9.23,0.84,9.23,1.0,18,0
2022-12-29 08:00:00,0.0,9.7,0.83,9.7,1.0,18,0
2022-12-29 09:00:00,0.0,10.17,0.82,10.17,1.0,18,0
2022-12-29 10:00:00,0.0,10.6,0.82,10.6,1.0,18,0
2022-12-29 11:00:00,0.0,10.97,0.81,10.97,1.0,18,0
2022-12-29 12:00:00,0.0,11.26,0.81,11.26,1.0,18,0
2022-12-29 13:00:00,0.0,11.44,0.8,11.44,1.0,18,0
2022-12-29 14:00:00,0.0,11.5,0.8,11.5,1.0,18,0
2022-12-29 15:00:00,0.0,11.44,0.79,11.44,1.0,18,0
2022-12-29 16:00:00,0.0,11.26,0.78,11.26,1.0,18,0
2022-12-29 17:00:00,0.0,10.97,0.78,10.97,1.0,18,0
2022-12-29 18:00:00,0.0,10.6,0.77,10.6,1.0,18,0
2022-12-29 19:00:00,0.0,10.17,0.77,10.17,1.0,18,0
2022-12-29 20:00:00,0.0,9.7,0.76,9.7,1.0,18,0
2022-12-29 21:00:00,0.0,9.23,0.76,9.23,1.0,18,0
2022-12-29 22:00:00,0.0,8.8,0.75,8.8,1.0,18,0
2022-12-29 23:00:00,0.0,8.43,0.74,8.43,1.0,18,0
2022-12-30 00:00:00,0.0,9.64,0.74,9.64,1.0,18,0
2022-12-30 01:00:00,0.0,9.46,0.74,9.46,1.0,18,0
2022-12-30 02:00:00,0.0,9.4,0.74,9.4,1.0,18,0
2022-12-30 03:00:00,0.0,9.46,0.74,9.46,1.0,18,0
2022-12-30 04:00:00,0.0,9.64,0.74,9.64,1.0,18,0
2022-12-30 05:00:00,0.0,9.93,0.74,9.93,1.0,18,0
2022-12-30 06:00:00,0.0,10.3,0.74,10.3,1.0,18,0
2022-12-30 07:00:00,0.0,10.73,0.74,10.73,1.0,18,0
2022-12-30 08:00:00,0.0,11.2,0.74,11.2,1.0,18,0
2022-12-30 09:00:00,0.0,11.67,0.74,11.67,1.0,18,0
2022-12-30 10:00:00,0.0,12.1,0.74,12.1,1.0,18,0
2022-12-30 11:00:00,0.0,12.47,0.74,12.47,1.0,18,0
2022-12-30 12:00:00,0.0,12.76,0.74,12.76,1.0,18,0
2022-12-30 13:00:00,0.0,12.94,0.74,12.94,1.0,18,0
2022-12-30 14:00:00,0.0,13.0,0.74,13.0,1.0,18,0
2022-12-30 15:00:00,0.0,12.94,0.74,12.94,1.0,18,0
2022-12-30 16:00:00,0.0,12.76,0.74,12.76,1.0,18,0
2022-12-30 17:00:00,0.0,12.47,0.74,12.47,1.0,18,0
2022-12-30 18:00:00,0.0,12.1,0.74,12.1,1.0,18,0
2022-12-30 19:00:00,0.0,11.67,0.73,11.67,1.0,18,0
2022-12-30 20:00:00,0.0,11.2,0.73,11.2,1.0,18,0
2022-12-30 21:00:00,0.0,10.73,0.73,10.73,1.0,18,0
2022-12-30 22:00:00,0.0,10.3,0.73,10.3,1.0,18,0
2022-12-30 23:00:00,0.0,9.93,0.73,9.93,1.0,18,0
2022-12-31 00:00:00,0.0,4.67,0.73,4.67,1.0,18,0
2022-12-31 01:00:00,0.0,4.17,0.73,4.17,1.0,18,0
2022-12-31 02:00:00,0.0,4.0,0.73,4.0,1.0,18,0
2022-12-31 03:00:00,0.0,4.17,0.72,4.17,1.0,18,0
2022-12-31 04:00:00,0.0,4.67,0.72,4.67,1.0,18,0
2022-12-31 05:00:00,0.0,5.46,0.71,5.46,1.0,18,0
2022-12-31 06:00:00,0.0,6.5,0.71,6.5,1.0,18,0
2022-12-31 07:00:00,0.0,7.71,0.7,7.71,1.0,18,0
2022-12-31 08:00:00,0.0,9.0,0.7,9.0,1.0,18,0
2022-12-31 09:00:00,0.0,10.29,0.7,10.29,1.0,18,0
2022-12-31 10:00:00,0.0,11.5,0.69,11.5,1.0,18,0
2022-12-31 11:00:00,0.0,12.54,0.69,12.54,1.0,18,0
2022-12-31 12:00:00,0.0,13.33,0.68,13.33,1.0,18,0
2022-12-31 13:00:00,0.0,13.83,0.68,13.83,1.0,18,0
2022-12-31 14:00:00,0.0,14.0,0.68,14.0,1.0,18,0
2022-12-31 15:00:00,0.0,13.83,0.67,13.83,1.0,18,0
2022-12-31 16:00:00,0.0,13.33,0.67,13.33,1.0,18,0
2022-12-31 17:00:00,0.0,12.54,0.66,12.54,1.0,18,0
2022-12-31 18:00:00,0.0,11.5,0.66,11.5,1.0,18,0
2022-12-31 19:00:00,0.0,10.29,0.65,10.29,1.0,18,0
2022-12-31 20:00:00,0.0,9.0,0.65,9.0,1.0,18,0
2022-12-31 21:00:00,0.0,7.71,0.65,7.71,1.0,18,0
2022-12-31 22:00:00,0.0,6.5,0.64,6.5,1.0,18,0
2022-12-31 23:00:00,0.0,5.46,0.64,5.46,1.0,18,0
2023-01-01 00:00:00,0.0,6.62,0.63,6.62,1.0,18,0
2023-01-01 01:00:00,0.0,6.16,0.64,6.16,1.0,18,0
2023-01-01 02:00:00,0.0,6.0,0.65,6.0,1.0,18,0
2023-01-01 03:00:00,0.0,6.16,0.66,6.16,1.0,18,0
2023-01-01 04:00:00,0.0,6.62,0.66,6.62,1.0,18,0
2023-01-01 05:00:00,0.0,7.36,0.67,7.36,1.0,18,0
2023-01-01 06:00:00,0.0,8.33,0.68,8.33,1.0,18,0
2023-01-01 07:00:00,0.0,9.45,0.69,9.45,1.0,18,0
2023-01-01 08:00:00,0.0,10.65,0.7,10.65,1.0,18,0
2023-01-01 09:00:00,0.0,11.85,0.7,11.85,1.0,18,0
2023-01-01 10:00:00,0.0,12.98,0.71,12.98,1.0,18,0
2023-01-01 11:00:00,0.0,13.94,0.72,13.94,1.0,18,0
2023-01-01 12:00:00,0.0,14.68,0.73,14.68,1.0,18,0
2023-01-01 13:00:00,0.0,15.14,0.73,15.14,1.0,18,0
2023-01-01 14:00:00,0.0,15.3,0.74,15.3,1.0,18,0
2023-01-01 15:00:00,0.0,15.14,0.75,15.14,1.0,18,0
2023-01-01 16:00:00,0.0,14.68,0.76,14.68,1.0,18,0
2023-01-01 17:00:00,0.0,13.94,0.77,13.94,1.0,18,0
2023-01-01 18:00:00,0.0,12.98,0.77,12.98,1.0,18,0
2023-01-01 19:00:00,0.0,11.85,0.78,11.85,1.0,18,0
2023-01-01 20:00:00,0.0,10.65,0.79,10.65,1.0,18,0
2023-01-01 21:00:00,0.0,9.45,0.8,9.45,1.0,18,0
2023-01-01 22:00:00,0.0,8.33,0.81,8.33,1.0,18,0
2023-01-01 23:00:00,0.0,7.36,0.81,7.36,1.0,18,0
2023-01-02 00:00:00,0.0,8.45,0.82,8.45,1.0,18,0
2023-01-02 01:00:00,0.0,8.26,0.82,8.26,1.0,18,0
2023-01-02 02:00:00,0.0,8.2,0.82,8.2,1.0,18,0
2023-01-02 03:00:00,0.0,8.26,0.82,8.26,1.0,18,0
2023-01-02 04:00:00,0.0,8.45,0.82,8.45,1.0,18,0
2023-01-02 05:00:00,0.0,8.74,0.82,8.74,1.0,18,0
2023-01-02 06:00:00,0.0,9.12,0.82,9.12,1.0,18,0
2023-01-02 07:00:00,0.0,9.57,0.82,9.57,1.0,18,0
2023-01-02 08:00:00,0.0,10.05,0.82,10.05,1.0,18,0
2023-01-02 09:00:00,0.0,10.53,0.81,10.53,1.0,18,0
2023-01-02 10:00:00,0.0,10.98,0.81,10.98,1.0,18,0
2023-01-02 11:00:00,0.0,11.36,0.81,11.36,1.0,18,0
2023-01-02 12:00:00,0.0,11.65,0.81,11.65,1.0,18,0
2023-01-02 13:00:00,0.0,11.84,0.81,11.84,1.0,18,0
2023-01-02 14:00:00,0.0,11.9,0.81,11.9,1.0,18,0
2023-01-02 15:00:00,0.0,11.84,0.81,11.84,1.0,18,0
2023-01-02 16:00:00,0.0,11.65,0.81,11.65,1.0,18,0
2023-01-02 17:00:00,0.0,11.36,0.81,11.36,1.0,18,0
2023-01-02 18:00:00,0.0,10.98,0.81,10.98,1.0,18,0
2023-01-02 19:00:00,0.0,10.53,0.81,10.53,1.0,18,0
2023-01-02 20:00:00,0.0,10.05,0.81,10.05,1.0,18,0
2023-01-02 21:00:00,0.0,9.57,0.81,9.57,1.0,18,0
2023-01-02 22:00:00,0.0,9.12,0.81,9.12,1.0,18,0
2023-01-02 23:00:00,0.0,8.74,0.8,8.74,1.0,18,0
2023-01-03 00:00:00,0.0,5.08,0.8,5.08,1.0,18,0
2023-01-03 01:00:00,0.0,4.72,0.8,4.72,1.0,18,0
2023-01-03 02:00:00,0.0,4.6,0.8,4.6,1.0,18,0
2023-01-03 03:00:00,0.0,4.72,0.8,4.72,1.0,18,0
2023-01-03 04:00:00,0.0,5.08,0.8,5.08,1.0,18,0
2023-01-03 05:00:00,0.0,5.65,0.8,5.65,1.0,18,0
2023-01-03 06:00:00,0.0,6.4,0.8,6.4,1.0,18,0
2023-01-03 07:00:00,0.0,7.27,0.79,7.27,1.0,18,0
2023-01-03 08:00:00,0.0,8.2,0.79,8.2,1.0,18,0
2023-01-03 09:00:00,0.0,9.13,0.79,9.13,1.0,18,0
2023-01-03 10:00:00,0.0,10.0,0.79,10.0,1.0,18,0
2023-01-03 11:00:00,0.0,10.75,0.79,10.75,1.0,18,0
2023-01-03 12:00:00,0.0,11.32,0.79,11.32,1.0,18,0
2023-01-03 13:00:00,0.0,11.68,0.79,11.68,1.0,18,0
2023-01-03 14:00:00,0.0,11.8,0.79,11.8,1.0,18,0
2023-01-03 15:00:00,0.0,11.68,0.78,11.68,1.0,18,0
2023-01-03 16:00:00,0.0,11.32,0.78,11.32,1.0,18,0
2023-01-03 17:00:00,0.0,10.75,0.78,10.75,1.0,18,0
2023-01-03 18:00:00,0.0,10.0,0.78,10.0,1.0,18,0
2023-01-03 19:00:00,0.0,9.13,0.78,9.13,1.0,18,0
2023-01-03 20:00:00,0.0,8.2,0.78,8.2,1.0,18,0
2023-01-03 21:00:00,0.0,7.27,0.78,7.27,1.0,18,0
2023-01-03 22:00:00,0.0,6.4,0.78,6.4,1.0,18,0
2023-01-03 23:00:00,0.0,5.65,0.77,5.65,1.0,18,0
2023-01-04 00:00:00,0.0,2.26,0.77,2.26,1.0,18,0
2023-01-04 01:00:00,0.0,1.69,0.77,1.69,1.0,18,0
2023-01-04 02:00:00,0.0,1.5,0.77,1.5,1.0,18,0
2023-01-04 03:00:00,0.0,1.69,0.77,1.69,1.0,18,0
2023-01-04 04:00:00,0.0,2.26,0.77,2.26,1.0,18,0
2023-01-04 05:00:00,0.0,3.17,0.77,3.17,1.0,18,0
2023-01-04 06:00:00,0.0,4.35,0.76,4.35,1.0,18,0
2023-01-04 07:00:00,0.0,5.72,0.76,5.72,1.0,18,0
2023-01-04 08:00:00,0.0,7.2,0.76,7.2,1.0,18,0
2023-01-04 09:00:00,0.0,8.68,0.76,8.68,1.0,18,0
2023-01-04 10:00:00,0.0,10.05,0.76,10.05,1.0,18,0
2023-01-04 11:00:00,0.0,11.23,0.76,11.23,1.0,18,0
2023-01-04 12:00:00,0.0,12.14,0.76,12.14,1.0,18,0
2023-01-04 13:00:00,0.0,12.71,0.75,12.71,1.0,18,0
2023-01-04 14:00:00,0.0,12.9,0.75,12.9,1.0,18,0
2023-01-04 15:00:00,0.0,12.71,0.75,12.71,1.0,18,0
2023-01-04 16:00:00,0.0,12.14,0.75,12.14,1.0,18,0
2023-01-04 17:00:00,0.0,11.23,0.75,11.23,1.0,18,0
2023-01-04 18:00:00,0.0,10.05,0.75,10.05,1.0,18,0
2023-01-04 19:00:00,0.0,8.68,0.74,8.68,1.0,18,0
2023-01-04 20:00:00,0.0,7.2,0.74,7.2,1.0,18,0
2023-01-04 21:00:00,0.0,5.72,0.74,5.72,1.0,18,0
2023-01-04 22:00:00,0.0,4.35,0.74,4.35,1.0,18,0
2023-01-04 23:00:00,0.0,3.17,0.74,3.17,1.0,18,0
2023-01-05 00:00:00,0.0,2.36,0.74,2.36,1.0,18,0
2023-01-05 01:00:00,0.0,1.79,0.74,1.79,1.0,18,0
2023-01-05 02:00:00,0.0,1.6,0.74,1.6,1.0,18,0
2023-01-05 03:00:00,0.0,1.79,0.75,1.79,1.0,18,0
2023-01-05 04:00:00,0.0,2.36,0.75,2.36,1.0,18,0
2023-01-05 05:00:00,0.0,3.25,0.75,3.25,1.0,18,0
2023-01-05 06:00:00,0.0,4.43,0.76,4.43,1.0,18,0
2023-01-05 07:00:00,0.0,5.79,0.76,5.79,1.0,18,0
2023-01-05 08:00:00,0.0,7.25,0.76,7.25,1.0,18,0
2023-01-05 09:00:00,0.0,8.71,0.77,8.71,1.0,18,0
2023-01-05 10:00:00,0.0,10.08,0.77,10.08,1.0,18,0
2023-01-05 11:00:00,0.0,11.25,0.77,11.25,1.0,18,0
2023-01-05 12:00:00,0.0,12.14,0.78,12.14,1.0,18,0
2023-01-05 13:00:00,0.0,12.71,0.78,12.71,1.0,18,0
2023-01-05 14:00:00,0.0,12.9,0.78,12.9,1.0,18,0
2023-01-05 15:00:00,0.0,12.71,0.79,12.71,1.0,18,0
2023-01-05 16:00:00,0.0,12.14,0.79,12.14,1.0,18,0
2023-01-05 17:00:00,0.0,11.25,0.79,11.25,1.0,18,0
2023-01-05 18:00:00,0.0,10.08,0.79,10.08,1.0,18,0
2023-01-05 19:00:00,0.0,8.71,0.8,8.71,1.0,18,0
2023-01-05 20:00:00,0.0,7.25,0.8,7.25,1.0,18,0
2023-01-05 21:00:00,0.0,5.79,0.8,5.79,1.0,18,0
2023-01-05 22:00:00,0.0,4.43,0.81,4.43,1.0,18,0
2023-01-05 23:00:00,0.0,3.25,0.81,3.25,1.0,18,0
2023-01-06 00:00:00,0.0,0.37,0.81,0.37,1.0,18,0
2023-01-06 01:00:00,0.0,-0.2,0.82,-0.2,1.0,18,0
2023-01-06 02:00:00,0.0,-0.4,0.83,-0.4,1.0,18,0
2023-01-06 03:00:00,0.0,-0.2,0.83,-0.2,1.0,18,0
2023-01-06 04:00:00,0.0,0.37,0.84,0.37,1.0,18,0
2023-01-06 05:00:00,0.0,1.28,0.85,1.28,1.0,18,0
2023-01-06 06:00:00,0.0,2.48,0.85,2.48,1.0,18,0
2023-01-06 07:00:00,0.0,3.86,0.86,3.86,1.0,18,0
2023-01-06 08:00:00,0.0,5.35,0.86,5.35,1.0,18,0
2023-01-06 09:00:00,0.0,6.84,0.87,6.84,1.0,18,0
2023-01-06 10:00:00,0.0,8.22,0.88,8.22,1.0,18,0
2023-01-06 11:00:00,0.0,9.42,0.88,9.42,1.0,18,0
2023-01-06 12:00:00,0.0,10.33,0.89,10.33,1.0,18,0
2023-01-06 13:00:00,0.0,10.9,0.89,10.9,1.0,18,0
2023-01-06 14:00:00,0.0,11.1,0.9,11.1,1.0,18,0
2023-01-06 15:00:00,0.0,10.9,0.91,10.9,1.0,18,0
2023-01-06 16:00:00,0.0,10.33,0.91,10.33,1.0,18,0
2023-01-06 17:00:00,0.0,9.42,0.92,9.42,1.0,18,0
2023-01-06 18:00:00,0.0,8.22,0.93,8.22,1.0,18,0
2023-01-06 19:00:00,0.0,6.84,0.93,6.84,1.0,18,0
2023-01-06 20:00:00,0.0,5.35,0.94,5.35,1.0,18,0
2023-01-06 21:00:00,0.0,3.86,0.94,3.86,1.0,18,0
2023-01-06 22:00:00,0.0,2.48,0.95,2.48,1.0,18,0
2023-01-06 23:00:00,0.0,1.28,0.96,1.28,1.0,18,0
2023-01-07 00:00:00,0.0,2.31,0.96,2.31,1.0,18,0
2023-01-07 01:00:00,0.0,2.08,0.96,2.08,1.0,18,0
2023-01-07 02:00:00,0.0,2.0,0.96,2.0,1.0,18,0
2023-01-07 03:00:00,0.0,2.08,0.96,2.08,1.0,18,0
2023-01-07 04:00:00,0.0,2.31,0.96,2.31,1.0,18,0
2023-01-07 05:00:00,0.0,2.69,0.96,2.69,1.0,18,0
2023-01-07 06:00:00,0.0,3.18,0.96,3.18,1.0,18,0
2023-01-07 07:00:00,0.0,3.74,0.96,3.74,1.0,18,0
2023-01-07 08:00:00,0.0,4.35,0.96,4.35,1.0,18,0
2023-01-07 09:00:00,0.0,4.96,0.95,4.96,1.0,18,0
2023-01-07 10:00:00,0.0,5.52,0.95,5.52,1.0,18,0
2023-01-07 11:00:00,0.0,6.01,0.95,6.01,1.0,18,0
2023-01-07 12:00:00,0.0,6.39,0.95,6.39,1.0,18,0
2023-01-07 13:00:00,0.0,6.62,0.95,6.62,1.0,18,0
2023-01-07 14:00:00,0.0,6.7,0.95,6.7,1.0,18,0
2023-01-07 15:00:00,0.0,6.62,0.95,6.62,1.0,18,0
2023-01-07 16:00:00,0.0,6.39,0.95,6.39,1.0,18,0
2023-01-07 17:00:00,0.0,6.01,0.95,6.01,1.0,18,0
2023-01-07 18:00:00,0.0,5.52,0.95,5.52,1.0,18,0
2023-01-07 19:00:00,0.0,4.96,0.94,4.96,1.0,18,0
2023-01-07 20:00:00,0.0,4.35,0.94,4.35,1.0,18,0
2023-01-07 21:00:00,0.0,3.74,0.94,3.74,1.0,18,0
2023-01-07 22:00:00,0.0,3.18,0.94,3.18,1.0,18,0
2023-01-07 23:00:00,0.0,2.69,0.94,2.69,1.0,18,0
2023-01-08 00:00:00,0.0,7.14,0.94,7.14,1.0,18,0
