Time,optimized_Total Cost,actual_energy_cost (Hour),actual_Production Energy,optimized_Production Energy,actual_Chiller Energy,optimized_Chiller Energy,actual_UTA Energy,optimized_UTA Energy,actual_Compressor Energy,optimized_Compressor Energy,actual_Office Energy,optimized_Office Energy,actual_Data Center Energy,optimized_Data Center Energy,actual_Technological Centers Energy,optimized_Technological Centers Energy,actual_power_transport_vehicles,optimized_Power Transport Vehicles,actual_set_point,optimized_Set Point,actual_num_active_chiller,optimized_Number of Active Chillers,actual_standby_power_down,optimized_Standby Power Down,actual_active_printers,optimized_Active Printers,actual_active_coffee_machines,optimized_Active Coffee Machines,actual_server,optimized_Number of Servers,actual_network_switch_poe,optimized_Number of Network Switches (PoE),actual_network_switch_non_poe,optimized_Number of Network Switches (Non-PoE),actual_hdd,optimized_Number of HDDs,actual_ssd,optimized_Number of SSDs,actual_production_schedule,actual_maintenance_status,actual_volume_production_waste,actual_number_of_workers,actual_heat_index,efficiency_adjusted_power,actual_operational_presence,actual_fabric_in_chamber,actual_testing_schedule,actual_workload,actual_lightbulbs_active,actual_active_wall_plugs,actual_active_computers,actual_sum_of_kWh,actual_price_mWh
2023-06-17 21:00:00,95.72905245781041,65.43148354510674,254.3695652173913,5.3089713506019,72.09486166007906,5.85181075127327,47.4740157480315,0.681098188087691,49.836666666666666,3.734520712353394,8.223320158102766,1.22046112240587,0.2656496062992126,0.4225622146,29.138385826771653,14.253360272133577,85.5429982852616,-0.0,20,25.0,4,0.0,2.88192073963703,0.0,0.328538217893541,0.0,0.0876599775143187,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,54.0,61.52326429185481,23.25352602061608,0.0,24.73,0.7049341821297502,3.4431673916394887,8.340541295967869,18.773140273017688,14.768817006184983,1.7760631895435752,3.153352499776867,1.859888558464903,461.40246488334213,141.81
2023-06-17 22:00:00,95.72905245781041,65.02430874695257,253.15217391304347,0.0,70.0711462450593,4.62970044504162,47.480314960629926,1.85357475094221,49.86333333333333,3.7820464185657983,7.992490118577075,1.3488005379738,0.265492125984252,0.4225622146,29.09271653543307,13.978777108291084,130.50683687065643,22.0653953576148,20,25.0,3,0.0,4.148177303041218,1.0,0.1417347341968932,0.0,0.1514054892481255,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,80.0,42.85239251930528,13.38175910254992,72.0,23.02,0.7049341663563318,4.960252215253328,11.862045582681544,13.867401950073862,9.577035466285746,2.939710658419668,4.967342864860267,1.1493221299103549,457.9176672320604,142.0
2023-06-17 23:00:00,95.72905245781041,62.09825162821341,251.93478260869568,0.0,68.04743083003953,3.58626181215749,47.48661417322835,0.50769579269303,49.89,3.754531537026261,7.761660079051383,0.260390351474399,0.2653346456692913,0.4225622146,29.04704724409449,14.87741281389258,176.30335619336552,22.0653953576148,19,25.0,2,0.0,2.8051818022573816,1.0,0.5516171468139165,0.0,0.0742513895157789,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,67.0,59.96854498250903,36.65920864635437,0.0,21.56,0.7049342609573669,6.505093063444308,10.236693420370566,18.504870089997578,22.064836039384165,4.125923775276977,3.994310462796818,1.7306672762665,454.4328695807787,136.65
2023-06-18 00:00:00,326.8802066683956,57.17119655922163,250.7173913043478,0.0,66.02371541501977,0.318036278915852,47.49291338582677,0.528381044774871,49.91666666666667,3.7495288293391975,7.530830039525691,0.260390351474399,0.2651771653543307,0.4225622146,29.001377952755902,16.549873669713172,85.88641424206267,21.9258676856325,19,24.0,2,0.0,3.9783451995543873,1.0,0.4925715312971037,0.0,0.1329698702797979,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,41.0,26.05161247241424,33.885101071612375,58.0,20.21,0.4137865852631434,3.509485202501559,6.7458762196457585,9.53351557037501,20.658472815924476,1.6207520916085638,2.0111287424322803,0.469718055086568,450.94807192949696,126.78
2023-06-18 01:00:00,326.8802066683956,48.7153266706693,249.5,39.5175752283814,64.0,0.912692211752088,47.4992125984252,16.5485946002824,49.94333333333333,3.717011237530309,7.3,2.32304016845079,0.2650196850393701,0.4225622146,28.95570866141732,17.248812524384434,118.92313506222172,-0.0,19,23.0,1,0.0,3.9405086997137553,0.0,0.304426952465256,0.0,0.1262943565983843,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,53.0,74.32112156337169,23.93882886825733,55.0,19.68,0.415167839039963,4.628999433940874,8.448396062149211,22.47854547769972,15.426955123871174,2.4611746690467675,2.840139030975843,2.1756993757046215,447.4632742782152,108.87
2023-06-18 02:00:00,326.8802066683956,45.81413900313327,248.2826086956522,8.88178419700125e-16,61.97628458498024,0.718623928380506,47.505511811023624,12.1683610413232,49.97,3.7070058206608247,7.069169960474308,1.3488005379738,0.2648622047244094,0.4225622146,28.91003937007874,17.62324404478418,55.75518548106737,9.37600159102148,18,23.0,1,0.0,6.114052565282228,0.0,0.3603502273931082,0.0,0.2390333826490626,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,42.0,34.73792393654155,27.551881873774494,218.0,19.5,0.4166321857584914,2.5416913186697387,6.925641191239257,11.996186926947718,17.427077543216374,0.6944506786093774,1.9226630622060483,0.710197983810543,443.9784766269335,103.19
2023-06-18 03:00:00,326.8802066683956,44.049367897565176,247.06521739130432,0.0,59.95256916996048,0.951185374589013,47.511811023622045,10.3218835624729,49.99666666666667,3.6519519692470426,6.838339920948616,0.868765152508063,0.2647047244094488,0.4225622146,28.86437007874016,16.79857263108863,121.50589810215062,0.356430519812725,19,23.0,1,0.0,5.907134354949221,0.0,0.3102025903383887,0.0,0.2232274566010609,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,53.0,37.13748587287816,25.272106435815463,202.0,19.68,0.4175622592132481,4.751671943473192,8.47050589170927,12.709230926373523,16.28435812604093,2.4214224338526265,2.6663030913385057,0.7602742121467841,440.49367897565173,100.0
2023-06-18 04:00:00,326.8802066683956,41.95722269595277,245.84782608695653,0.0,57.92885375494072,0.372102601934511,47.51811023622047,20.0955838739588,50.02333333333333,3.5919188877978905,6.607509881422924,0.740425736940135,0.2645472440944882,0.4225622146,28.818700787401575,17.272798510765917,80.7857153016235,15.3460832210976,19,24.0,2,0.0,4.383734303764384,0.0,0.5491786597261733,0.0,0.1363315111470602,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,69.0,55.40794869135999,39.054759133551094,87.0,20.21,0.4168709201644628,3.4126227208896336,10.678888674427771,17.654515161038063,23.708267047902652,1.2630329231702353,3.769238162008519,1.383289962328468,437.00888132437,96.01
2023-06-18 05:00:00,326.8802066683956,37.6342257036608,244.6304347826087,53.0202157691144,55.90513833992095,0.163036241626617,47.5244094488189,31.8304643735869,50.05,3.5669054654812182,6.376679841897233,2.19470075288286,0.2643897637795276,0.4225622146,28.77303149606299,17.722076183391998,88.08047881928373,-0.0,19,25.0,2,0.0,5.51026275881749,0.0,0.1776771734274081,0.0,0.1925317050299085,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,63.0,56.47515208978979,18.92199207092285,171.0,21.05,0.4159938889066645,3.674071708912321,9.903828531313414,18.012263550355392,13.043952097570305,1.405848457710721,3.2566388883400377,1.3852680474462735,433.5240836730883,86.81
2023-06-18 06:00:00,326.8802066683956,40.74622235056617,243.41304347826087,8.45949528961756,53.88142292490119,1.49629133917051,47.53070866141732,28.5939742184679,50.07666666666667,3.43183281869827,6.145849802371541,2.45137958401871,0.2642322834645669,0.4225622146,28.727362204724407,16.54891940537665,73.25531075382739,-0.0,19,25.0,2,0.0,3.90173364397862,0.0,0.2225839098072506,0.0,0.1010387901385902,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,90.0,52.05572374773434,21.923015157106157,50.0,22.15,0.4160656766083478,3.1981896441644526,13.567240429499233,16.906910142209984,14.717658559937444,0.9492138463487464,5.147472225035605,1.189178726732562,430.03928602180656,94.75
2023-06-18 07:00:00,326.8802066683956,39.268606199390526,242.19565217391303,91.422798785182,51.85770750988143,3.04530086174628,47.53700787401575,32.7678544667129,50.10333333333333,3.2992621801610493,5.91501976284585,4.37152112588166,0.2640748031496063,0.4225622146,28.681692913385827,16.648763022293682,127.72683030736827,-0.0,20,25.0,3,0.0,2.8728019887375,0.0,0.1980302364000139,0.0,0.0408441380655503,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,71.0,36.229227648128656,21.06512658845172,0.0,23.43,0.4159824373307756,5.032197166716496,10.985046686338665,12.759671998717852,14.333278806391126,2.3705194694615983,3.6563101069421,0.5812942599712868,426.5544883705249,92.06
2023-06-18 08:00:00,326.8802066683956,35.96092371113567,240.9782608695652,80.282446226426,49.833992094861664,4.70514560947939,47.54330708661418,31.0808398434165,50.129999999999995,24.403034378750508,5.6841897233201575,2.80307555391652,0.2639173228346456,0.4225622146,28.636023622047244,21.391292949199595,135.4498123266281,-0.0,20,25.0,4,0.0,4.828442300066812,0.0,0.3251561195170691,0.0,0.1418163721873138,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,56.0,69.61556070526449,28.63388004892461,119.0,24.8,0.4160690114106763,5.307920104792501,9.00923225679386,21.735854963690123,18.44310813504605,2.5249397253954324,2.4935023871715343,1.74999292576838,423.0696907192431,85.0
2023-06-18 09:00:00,326.8802066683956,32.79895109112254,239.76086956521735,122.132847543848,47.810276679841905,6.36442531172586,47.5496062992126,42.9356811051353,50.156666666666666,17.184180243629292,5.453359683794466,8.0167853743687,0.2637598425196851,0.4225622146,28.59035433070866,20.66744324259655,105.40062611888943,-0.0,21,25.0,4,0.0,4.662568281778204,0.0,0.2793578892702052,0.0,0.1282268325097096,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,63.0,27.06029682352834,26.595738322513093,106.0,26.17,0.4161970200398446,4.324570768635224,9.95667105622002,10.460945411629863,17.429260030695954,1.6557342223776088,2.9136362908887454,0.1771999420721952,419.58489306796133,78.17
2023-06-18 10:00:00,326.8802066683956,26.43483906182166,238.54347826086956,110.003165620733,45.78656126482214,8.97906558631481,47.55590551181103,37.796846726188,50.18333333333334,62.33329511571783,5.222529644268774,6.56251035842598,0.2636023622047244,0.4225622146,28.54468503937008,20.018458369579225,78.23465659576665,-0.0,21,25.0,5,0.0,3.36422580263605,0.0,0.2872856822622647,0.0,0.0534839959460139,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,49.0,29.834694021192448,27.54237566493068,8.0,28.33,0.4162075358510897,3.437328655298476,8.198624372901719,11.273945480743002,18.007294096388044,0.8646638915128736,1.8687498056998304,0.2408077233423585,416.10009541667966,63.53
2023-06-18 11:00:00,326.8802066683956,22.23171224359964,237.32608695652175,84.945271643037,43.762845849802375,10.8917884379411,47.56220472440945,37.6284196772802,50.209999999999994,52.37797771819272,4.991699604743083,6.08247497296024,0.2634448818897638,0.4225622146,28.499015748031496,20.492709471633344,151.3215369156581,-0.0,22,25.0,6,0.0,3.4090225576445823,0.0,0.1298905854204383,0.0,0.0512706780264553,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,35.0,50.2131813369539,19.304408016576815,11.0,29.91,0.4161839345552967,5.891848203395536,6.349641840410355,16.78136958134877,13.68687216700203,2.790445791393825,0.7746215581837015,0.9399231578758368,412.6152977653979,53.88
2023-06-18 12:00:00,326.8802066683956,20.542442410729773,236.1086956521739,100.45215343929,41.739130434782616,12.4655413599763,47.568503937007875,35.2869311388235,50.236666666666665,48.05066528731141,4.760869565217391,3.41145035495019,0.2632874015748031,0.4225622146,28.453346456692913,26.932562849441897,80.59193007660657,-0.0,22,25.0,7,0.0,5.242461737841462,0.0,0.4377296866476101,0.0,0.1456440510670674,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,71.0,32.588607226957315,36.91278470538953,148.0,31.21,0.4161790530508713,3.5524848461944964,11.217343104473349,12.15464396841906,23.15116721743819,0.8188008892674218,3.3175775865017556,0.2671280749394494,409.13050011411616,50.21
2023-06-18 13:00:00,326.8802066683956,20.367470720658915,234.8913043478261,112.241188901917,39.71541501976285,13.7852947566396,47.574803149606296,42.298829945055,50.263333333333335,57.15552999465629,4.530039525691699,8.62516017540236,0.2631299212598425,0.4225622146,28.40767716535433,28.255479762127393,37.711652988127085,-0.0,23,25.0,7,0.0,2.6199347776333544,0.0,0.1644685922410511,0.0,0.0,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,66.0,69.625690137114,22.237817192328286,0.0,32.3,0.4161618767652855,2.141432480679191,10.624912515076556,22.104360227530226,15.397678693541572,0.0,2.90387221617134,1.567618810430596,405.6457024628344,50.21
2023-06-18 14:00:00,326.8802066683956,18.2862563417813,233.67391304347825,65.7665107329341,37.69169960474309,14.1727318318464,47.58110236220472,33.9126940367572,50.29,47.4753592499839,4.299209486166007,4.62819995701751,0.2629724409448819,0.4225622146,28.36200787401575,28.555008464599904,115.79268036136632,-0.0,23,25.0,7,0.0,4.8622156629847,0.0,0.3745853920581601,0.0,0.1158460776447636,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,47.0,33.3472855001334,34.417177136137504,118.0,32.62,0.4161590048054947,4.762423597221177,8.125960745340288,12.503279807404772,21.966498146642532,1.6629961084081972,1.457785626687096,0.2214204454700863,402.1609048115527,45.47
2023-06-18 15:00:00,326.8802066683956,19.590943905855717,232.45652173913044,79.3060514082466,35.66798418972333,14.0152688162132,47.58740157480315,30.5090073879764,50.31666666666666,51.777657719114664,4.068379446640316,3.89148574041592,0.2628149606299212,0.4225622146,28.316338582677165,30.302255714946753,68.36615793011276,-0.0,23,25.0,7,0.0,3.990128596774414,0.0,0.626537205696322,0.0,0.0641210333793887,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,55.0,74.11010635283381,48.92070451444965,53.0,32.49,0.4161644739011605,3.1998297202800714,9.157080261705852,23.446526184527603,29.774873564811728,0.3228647937331194,1.923232638626993,1.6564103206870608,398.676107160271,49.14
2023-06-18 16:00:00,326.8802066683956,21.73552202299441,231.2391304347826,128.052845041331,33.64426877470356,12.8651802761622,47.59370078740157,41.5724388114203,50.343333333333334,52.45301761834897,3.837549407114624,5.47410017192658,0.2626574803149606,0.4225622146,28.27066929133858,29.503512856583203,130.6360500210375,-0.0,22,25.0,7,0.0,4.864737807309163,0.0,0.0733525159721106,0.0,0.1067175880582458,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,69.0,66.01572559460473,18.69442615040773,118.0,31.54,0.4161665418869125,5.293782994078241,11.092226775927744,21.361185465402556,13.727352587058752,1.9555063126090733,2.8782102699060927,1.3276552177494807,395.19130950898926,55.0
2023-06-18 17:00:00,326.8802066683956,27.462543546343873,230.0217391304348,93.6909136263277,31.6205533596838,11.3519383631273,47.6,38.0626019062555,50.37,49.901655035359624,3.6067193675889326,5.47410017192658,0.2625,0.4225622146,28.225,29.803041043157805,89.01204339256374,-0.0,22,25.0,6,0.0,5.294049734527248,0.0,0.2259709118933879,0.0,0.1252680894380031,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,63.0,68.7489231789969,27.679430322226303,149.0,30.29,0.4161675801290046,3.9246063105631257,10.30419086688513,22.163198970976513,18.592515628431364,0.7726231761893265,2.3585846189874613,1.3897756929805274,391.7065118577075,70.11
2023-06-18 18:00:00,326.8802066683956,31.356667856453008,228.80434782608697,39.3067945399163,29.59683794466404,9.39079097570237,47.60629921259843,31.9203040001941,50.39666666666666,50.3769088123939,3.3758893280632405,5.58827072794899,0.2623425196850394,0.4225622146,28.179330708661418,27.25705291218179,118.02595958579616,-0.0,21,25.0,5,0.0,3.4319899992183687,0.0,0.1504785264199248,0.0,0.0200845210413042,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,28.0,78.26387092903383,23.991613305448173,9.0,28.67,0.4161682423910338,4.91002705443822,5.6864251252886495,24.77367918738908,16.698840702552417,1.5040277482378193,0.0,1.6967173491913503,388.22171420642576,80.77
2023-06-18 19:00:00,326.8802066683956,40.01263932173498,227.58695652173913,64.8200524131003,27.573122529644277,6.36433535239377,47.61259842519685,28.4513768772324,50.42333333333333,56.63024936118246,3.1450592885375492,4.38568998542718,0.2621850393700787,0.4225622146,28.13366141732283,26.60807559666612,141.42796084273903,-0.0,21,25.0,4,0.0,3.1667111387518982,0.0,0.4309100946727673,0.0,0.0011271198860954,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,53.0,50.90989408452363,40.0773492734648,0.0,26.17,0.4161673326502131,5.70838396710366,9.101007284082652,17.55244617858907,25.35106070189733,2.083349425512864,1.5212522965558095,0.672690827539022,384.736916555144,104.0
2023-06-18 20:00:00,326.8802066683956,47.835703358867605,226.3695652173913,66.8161383128502,25.549407114624515,4.70583203279388,47.61889763779528,29.5353294759401,50.45,52.227897701619696,2.914229249011857,4.49986054144959,0.2620275590551181,0.4225622146,28.08799212598425,26.483272197433436,62.58557258425665,-0.0,20,25.0,4,0.0,5.773739848505722,0.0,0.1073488717214078,0.0,0.1372743275227826,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,47.0,34.23105032413979,22.607930174581327,184.0,24.8,0.4161668304362665,3.098594562588258,8.279643803441232,13.17791532555609,16.107197998895522,0.0,0.9835797656164256,0.0340366102236548,381.2521189038623,125.47
2023-06-18 21:00:00,326.8802066683956,50.62837639427085,225.15217391304347,98.1919042895532,23.52569169960475,3.04732994554595,47.625196850393706,35.9342903601493,50.47666666666666,44.84895622853701,2.683399209486166,4.49986054144959,0.2618700787401575,0.4225622146,28.04232283464567,28.03083373910266,81.34161267281013,-0.0,20,25.0,3,0.0,4.250836839842973,0.0,0.1673065685705491,0.0,0.0504052223649747,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,66.0,47.61474516326152,26.44511773128122,69.0,23.43,0.4161668041130031,3.7420861029740538,10.84204786601028,16.82006143239127,18.22685884553818,0.3452642765315775,2.2782173593255095,0.4806400363504396,377.7673212525806,134.02
2023-06-18 22:00:00,326.8802066683956,51.29916268479403,223.93478260869568,148.323351302874,21.501976284584988,1.49778048345514,47.63149606299213,36.13152040814,50.50333333333333,42.3726333884437,2.4525691699604737,3.15477152381433,0.2617125984251969,0.4225622146,27.996653543307087,27.856108952257948,95.5179824965744,-0.0,19,25.0,2,0.0,4.636340876577153,0.0,0.1528565094133477,0.0,0.0665900976586011,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,64.0,40.39407325700871,26.148541065406526,98.0,22.15,0.4161667878643608,4.232921967866874,10.679271558613197,14.9677097404599,18.141845440141054,0.6745713419674821,2.097169782697934,0.1834258229692027,374.28252360129886,137.06
2023-06-18 23:00:00,326.8802066683956,47.51031262597569,222.7173913043478,57.058710365852,19.478260869565226,0.166138249607606,47.637795275590555,30.5183958628778,50.53,52.377977841439055,2.2217391304347824,1.71466536741712,0.2615551181102362,0.4225622146,27.950984251968503,27.481698954035775,143.3830423240206,-0.0,19,25.0,2,0.0,5.219933550633259,0.0,0.0971715195100713,0.0,0.0934717593676114,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,68.0,37.99038228878932,23.561134913638767,141.0,21.05,0.4161668816786135,5.846714166215761,11.255541350718923,14.39988629867078,16.835056308934302,1.916841906503168,2.316315668951129,0.0601046214509725,370.79772595001714,128.13
2023-06-19 00:00:00,426.48608334992105,39.07107618313649,221.5,37.4383135090794,17.45454545454546,2.903456732237,47.644094488188976,10.4459599523379,50.556666666666665,58.1560642105044,1.9909090909090903,0.260390351474399,0.2613976377952756,0.4225622146,27.905314960629923,30.327215505195753,76.97340929148095,-0.0,18,18.0,1,0.0,3.348444627557518,0.0,0.2012103792887651,0.0,0.0,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,32.0,50.625246966949646,29.847275966424917,0.0,19.04,0.1250203297777559,3.651349935898449,6.383676630237374,17.842344362582907,20.26082568682296,0.0622682945332361,0.0,0.4796752787670499,367.3129282987354,106.37
2023-06-19 01:00:00,426.48608334992105,34.014291934230435,220.2826086956522,46.0617138963412,15.4308300395257,0.762760351308742,47.65039370078741,12.1909153674105,50.58333333333333,56.45515571186581,1.7600790513833988,2.30887130890527,0.2612401574803149,0.4225622146,27.85964566929134,31.22579966212519,78.35816802792812,-0.0,18,18.0,1,0.0,5.2122643341887205,0.0,0.1003260018618832,0.0,0.0837929362995676,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,36.0,43.42107624008297,24.74879273001242,140.0,18.49,0.1263991395314599,3.7157987645473662,7.05238185288027,15.994392985154509,17.614795443805672,0.0449226995028473,0.0,0.1830567579616526,363.8281306474536,93.49
2023-06-19 02:00:00,426.48608334992105,36.034333299617195,219.06521739130432,39.6143776228443,13.407114624505937,0.0926454228527831,47.656692913385825,15.455657024692,50.61,16.63388503251411,1.5292490118577071,3.41145035495019,0.2610826771653544,0.4225622146,27.813976377952756,26.408390104947564,110.0058842497766,-0.0,18,18.0,1,0.0,4.951025473198894,0.0,0.1412635396102493,0.0,0.0650536951160976,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,65.0,36.547688226796225,27.529304781113694,120.0,18.3,0.1278622070808152,4.78901284270966,10.84990940657858,14.23465033134742,19.17089602079573,0.8477032523268342,1.8179533526829688,0.0,360.3433329961719,100.0
2023-06-19 03:00:00,426.48608334992105,35.68585353448902,217.8478260869565,0.919064490998508,11.383399209486177,0.890285229715644,47.66299212598425,10.530760553112,50.63666666666666,17.384174159235833,1.2984189723320154,2.08551475457539,0.2609251968503937,0.4225622146,27.768307086614172,22.613029488936917,77.8131932884892,-0.0,18,18.0,1,0.0,5.781464938960443,0.0,0.0935459873035647,0.0,0.1052650835772019,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,39.0,43.88399164109429,25.38453405137881,182.0,18.49,0.1287923854490888,3.734213348100759,7.439592516937768,16.264158724896287,18.100179114673175,0.0,0.0,0.1266720888071411,356.8585353448902,100.0
2023-06-19 04:00:00,426.48608334992105,32.04746427143335,216.6304347826087,60.117041040355,9.359683794466411,3.01707493664837,47.66929133858268,24.6033554703944,50.66333333333333,16.358628535565828,1.0675889328063235,0.868765152508063,0.260767716535433,0.4225622146,27.722637795275592,20.166993165898436,99.17421962343884,-0.0,18,18.0,1,0.0,5.764594859782915,0.0,0.0,0.0,0.099721756611596,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,24.0,55.53389853131075,19.115577841297796,180.0,19.04,0.128102635069812,4.464537763366425,5.581157799109003,19.443961378690055,14.829896619032684,0.4444200273768676,0.0,0.5106857699784446,353.37373769360846,90.69
2023-06-19 05:00:00,426.48608334992105,33.45288155744686,215.41304347826087,78.8008874228766,7.335968379446649,2.4705860084113,47.6755905511811,37.5515616602312,50.69,15.35810054628411,0.836758893280632,4.37152112588166,0.2606102362204724,0.4225622146,27.676968503937008,20.191934135697277,47.52070858417056,-0.0,19,19.0,1,0.0,4.376018220608355,0.0,0.0053918784323936,0.0,0.0201062754061504,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,55.0,61.379673705497616,21.499492355364513,75.0,19.91,0.1272273609957027,2.7610442661581605,9.690356349480703,21.075995574875932,16.17447850960431,0.0,0.911342753748304,0.6851702962010805,349.88894004232674,95.61
2023-06-19 06:00:00,426.48608334992105,38.028246751688926,214.19565217391303,51.3000053238596,5.312252964426886,3.02755528779988,47.68188976377953,26.7882034978055,50.71666666666667,14.607702719622708,0.6059288537549403,3.26894207983674,0.2604527559055118,0.4225622146,27.631299212598424,19.9922542572203,159.96511756661624,-0.0,19,20.0,2,0.0,5.066207670406959,0.0,0.1051799087893077,0.0,0.0527441630052557,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,39.0,22.723750947094334,27.54947621805179,127.0,21.05,0.1272989084760335,6.527481436340362,7.531866107035585,10.840910322371103,19.4742973861069,1.982108248060762,0.0,0.0,346.404142391045,109.78
2023-06-19 07:00:00,426.48608334992105,44.6309527178802,212.9782608695652,67.6112512006538,3.288537549407123,0.371176012304304,47.68818897637796,23.791763709666,50.743333333333325,15.558204672217236,0.3750988142292487,1.23462998195139,0.2602952755905512,0.4225622146,27.58562992125984,20.890783846656923,52.57233045734024,-0.0,19,22.0,2,0.0,4.358272505078977,0.0,0.093127531599671,0.0,0.0098833213875252,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,73.0,41.95378738838304,27.386104105930684,73.0,22.38,0.1272155726407569,2.966012070131841,12.20702414149929,16.04208085645081,19.46032640937836,0.0,2.088309950782257,0.0,342.9193447397633,130.15
2023-06-19 08:00:00,426.48608334992105,44.883430161509914,211.76086956521735,36.9491470950346,1.2648221343873605,2.0382672421331,47.69448818897638,24.0583853789381,50.77,15.458152150584114,0.1442687747035569,2.4372107244732,0.2601377952755905,0.4225622146,27.53996062992126,19.4431585184559,82.8194143236201,-0.0,20,23.0,3,0.0,4.459535262697612,0.0,0.1752661796060093,0.0,0.0107191676089122,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,51.0,44.11584963954261,32.4555667269193,80.0,23.8,0.1273017844284689,3.9925384031085143,9.220951322174372,16.69179160649607,22.23720062364167,0.0,0.3784473129457595,0.0,339.43454708848157,132.23
2023-06-19 09:00:00,426.48608334992105,39.89725679458661,162.325,134.029228410002,49.4375,3.70437805625659,47.7746062992126,35.800622833439,50.87,14.907863355379954,7.4725,6.91420632832378,0.207509842519685,0.4225622146,27.85285433070866,18.79423077294552,69.90984840071968,-0.0,20,24.0,4,0.0,3.192679158261321,0.0,0.6234067600480171,0.0,0.0880051244637595,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,38.0,17.704339404576782,31.665400977785648,0.0,25.22,0.1274294518182995,4.289057299681434,8.963595244330389,12.556073253183586,24.72312993344879,2.216321469512265,3.161106959264405,0.853438483879478,345.9399704724409,115.33
2023-06-19 10:00:00,426.48608334992105,50.363007025,252.0,82.4938895856865,102.8,5.00928278882476,47.7375,29.2787626451673,47.0,45.32390317996661,8.145,5.45993131238106,0.26625,0.4225622146,27.3375,20.890790249302835,167.4243121529746,-0.0,21,25.0,4,0.0,4.093686651909121,0.0,0.3355800477392613,0.0,0.1502469994879934,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,49.0,53.22624806552488,23.602900451260115,66.0,26.55,0.1274399644973981,6.2308699525386135,7.897875853132122,16.793904340564477,15.188451763763236,3.9995820712587897,2.8565241757404447,1.563387000738616,485.28625,103.78
2023-06-19 11:00:00,426.48608334992105,61.25066639999999,326.0,72.2401726429736,164.0,15.0915131887466,47.175,22.5278776563287,56.525,52.8528740496201,6.425,3.763146324848,0.27,0.4225622146,30.924999999999997,20.24185115487496,102.61270517463788,-0.0,22,25.0,6,0.0,2.472534663097267,0.0,0.3384122991666063,0.0,0.0311643942537957,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,95.0,73.39897344441046,36.60107583775231,0.0,29.1,0.1274164924221653,2.94245408338205,11.716270396483525,17.661181895419272,17.608696090377716,0.8512417577347873,4.2916246198737245,1.3645145991813326,631.3199999999999,97.02
2023-06-19 12:00:00,426.48608334992105,64.6639639,374.25,97.0433843424553,173.75,20.4299057224052,46.925,32.3678145598933,58.5,54.153558923761075,9.9975,3.89148574041592,0.2675,0.4225622146,30.8,27.43008020804491,222.9390716626158,-0.0,22,25.0,6,0.0,4.107205199695278,0.0,0.4721380549741721,0.0,0.1918751907088214,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,87.0,89.4964919783415,39.40644332792477,112.0,30.45,0.1274116562756397,6.228389798074861,9.206480244971862,19.054080831508404,16.205119412177215,4.61331067193208,4.385369368375863,2.27947635042725,694.49,93.11
